,DTS
130726,183.0919
130727,187.1836
130728,188.5203
130729,185.5071
130730,180.5898
130731,186.9852
130732,200.8873
130733,213.9326
130734,217.7137
130735,210.9613
130736,199.5424
130737,190.1085
130738,184.8297
130739,180.9032
130740,174.8759
130741,167.1599
130742,161.721
130743,160.6031
130744,162.9301
130745,167.1007
130746,171.7617
130747,177.1742
130748,183.2444
130749,188.61900000000003
130750,192.0832
130751,193.6709
130752,194.1234
130753,193.1094
130754,193.1094
130755,189.3712
130756,181.4343
130757,169.8028
130758,157.5939
130759,148.24
130760,143.4199
130761,142.3271
130762,143.2495
130763,144.8622
130764,146.5542
130765,147.4688
130766,146.1145
130767,142.7601
130768,140.1847
130769,141.8073
130770,149.0838
130771,160.4482
130772,172.8524
130773,183.3854
130774,189.305
130775,187.4104
130776,176.1492
130777,158.0002
130778,138.3287
130779,122.5099
130780,112.9784
130781,108.6577
130782,106.9684
130783,105.8181
130784,104.4447
130785,104.4447
130786,103.6415
130787,105.4708
130788,111.3212
130789,132.5297
130790,145.543
130791,159.4538
130792,174.0837
130793,187.2976
130794,195.7904
130795,197.6765
130796,193.6536
130797,186.3292
130798,178.7242
130799,171.9358
130800,164.5566
130801,155.4564
130802,145.0645
130803,135.0891
130804,122.3013
130805,120.0789
130806,122.2842
130807,130.8902
130808,145.7725
130809,164.2907
130810,182.5037
130811,197.4308
130812,207.9763
130813,213.9626
130814,215.3385
130815,212.4159
130816,206.6795
130817,199.6193
130818,191.9999
130819,183.6373
130820,174.6943
130821,167.2977
130822,163.2035
130823,161.627
130824,159.3508
130825,153.5803
130826,144.5532
130827,135.7268
130828,131.243
130829,131.9146
130830,135.7926
130831,140.1098
130832,142.2238
130833,141.4352
130834,141.4352
130835,139.1604
130836,137.7719
130837,139.9116
130838,147.6763
130839,160.9722
130840,176.7243
130841,190.0061
130842,195.7251
130843,191.5641
130844,180.2046
130845,167.3016
130846,157.78799999999995
130847,153.6404
130848,154.5123
130849,159.3315
130850,166.8308
130851,175.1814
130852,181.4203
130853,183.0731
130854,179.8654
130855,173.4949
130856,166.4082
130857,160.8248
130858,158.4739
130859,163.9937
130860,170.7129
130861,179.9019
130862,191.0563
130863,202.0278
130864,209.358
130865,209.9665
130866,203.8165
130867,194.2646
130868,185.067
130869,177.9737
130870,172.8055
130871,168.8697
130872,166.0453
130873,164.6273
130874,163.5919
130875,162.2384
130876,160.3075
130877,158.8369
130878,158.7681
130879,159.8637
130880,160.7739
130881,158.0428
130882,156.009
130883,155.5402
130884,157.0328
130885,159.5605
130886,161.5775
130887,162.2578
130888,161.2096
130889,152.7071
130890,146.3038
130891,141.1134
130892,139.7205
130893,143.0756
130894,149.81799999999996
130895,157.8822
130896,166.014
130897,173.6383
130898,179.878
130899,183.1747
130900,182.75
130901,180.0084
130902,177.5935
130903,177.1439
130904,178.6193
130905,177.4576
130906,175.3165
130907,173.33
130908,171.8802
130909,171.8062
130910,174.4257
130911,180.3672
130912,188.9062
130913,196.9574
130914,200.6902
130915,199.1428
130916,193.7244
130917,185.8392
130918,176.312
130919,165.4083
130920,148.4787
130921,149.0787
130922,155.2963
130923,164.3412
130924,173.7696
130925,181.9041
130926,186.6201
130927,184.3559
130928,174.6789
130929,163.0476
130930,157.8527
130931,164.7538
130932,181.617
130933,181.617
130934,200.2375
130935,212.685
130936,215.4313
130937,209.067
130938,197.076
130939,184.1218
130940,173.7936
130941,167.8159
130942,165.2921
130943,164.3787
130944,165.1461
130945,169.5313
130946,179.0238
130947,192.3333
130948,205.9969
130949,216.1107
130950,220.4266
130951,219.6733
130952,216.1318
130953,212.346
130954,210.4156
130955,211.0433
130956,213.2047
130957,215.5268
130958,216.8188
130959,215.6699
130960,211.5676
130961,204.8834
130962,196.4924
130963,187.8927
130964,180.1689
130965,173.7079
130966,169.1712
130967,167.4581
130968,168.7336
130969,172.0592
130970,175.9597
130971,179.3927
130972,182.2259
130973,184.8518
130974,187.2625
130975,189.1005
130976,190.3433
130977,191.1356
130978,191.5453
130979,191.5143
130980,191.5143
130981,190.9131
130982,189.8191
130983,188.6418
130984,187.8616
130985,187.7516
130986,188.3877
130987,189.5788
130988,190.8342
130989,191.5004
130990,191.0839
130991,189.6614
130992,187.9349
130993,186.7275
130994,186.3054
130995,186.2694
130996,186.0615
130997,185.5148
130998,184.8398
130999,184.2895
131000,183.943
131001,183.7336
131002,183.8136
131003,184.2717
131004,184.4082
131005,183.0423
131006,179.6136
131007,175.0567
131008,171.5025
131009,170.6459
131010,172.3994
131011,175.2859
131012,177.9059
131013,179.7284
131014,180.9185
131015,181.7622
131016,182.3018
131017,182.5728
131018,182.635
131019,182.4
131020,181.7304
131021,180.675
131022,179.604
131023,178.908
131024,178.6388
131025,178.5758
131026,178.5758
131027,178.5398
131028,178.4244
131029,178.1171
131030,177.2258
131031,175.7416
131032,174.1593
131033,173.0747
131034,172.7424
131035,172.9194
131036,173.1685
131037,173.3034
131038,173.4395
131039,173.6478
131040,173.8583
131041,173.9604
131042,173.8894
131043,173.6735
131044,173.2402
131045,172.4384
131046,171.2624
131047,169.9618
131048,168.8541
131049,168.109
131050,167.7196
131051,167.5738
131052,167.7537
131053,168.4865
131054,169.9707
131055,172.22099999999998
131056,174.8222
131057,177.1009
131058,178.4839
131059,178.8488
131060,178.6339
131061,178.6411
131062,179.4806
131063,180.9707
131064,182.8647
131065,182.7339
131066,182.6894
131067,183.3085
131068,184.3416
131069,185.0697
131070,185.1986
131071,185.1886
131072,185.7101
131073,186.9155
131074,188.326
131075,189.4091
131076,190.122
131077,190.77
131078,191.6188
131079,192.7224
131080,193.9242
131081,195.0185
131082,195.7361
131083,195.7768
131084,195.1344
131085,194.2425
131086,193.7583
131087,194.1383
131088,195.2152
131089,196.3016
131090,196.9246
131091,197.1315
131092,197.3503
131093,198.0125
131094,199.2745
131095,201.1973
131096,203.5048
131097,205.2516
131098,205.1073
131099,202.4359
131100,194.8339
131101,193.8249
131102,194.7112
131103,195.4414
131104,193.8065
131105,188.9026
131106,181.501
131107,173.571
131108,167.9295
131109,166.8232
131110,169.7967
131111,174.8588
131112,181.6143
131113,190.897
131114,202.7797
131115,213.9633
131116,218.2394
131117,212.4134
131118,199.2154
131119,184.4659
131120,173.1991
131121,167.0888
131122,164.4189
131123,162.8039
131124,160.7416
131125,157.9143
131126,157.0963
131127,162.8637
131128,176.3416
131129,193.0165
131130,205.2365
131131,207.9182
131132,203.2664
131133,198.8018
131134,200.1967
131135,207.3246
131136,215.8203
131137,220.4883
131138,219.3576
131139,219.3576
131140,213.9444
131141,205.9563
131142,196.0127
131143,184.937
131144,174.3018
131145,166.1862
131146,162.8923
131147,165.252
131148,172.6067
131149,183.8799
131150,197.2239
131151,210.2604
131152,220.6488
131153,226.4641
131154,227.0771
131155,223.5223
131156,217.8097
131157,211.6464
131158,205.5983
131159,199.5446
131160,193.5143
131161,188.6584
131162,187.0193
131163,189.4193
131164,194.4276
131165,198.8501
131166,199.4143
131167,194.923
131168,187.1591
131169,187.1591
131170,179.6991
131171,175.5823
131172,175.8076
131173,179.1221
131174,183.6945
131175,188.4056
131176,192.9878
131177,197.8758
131178,203.2992
131179,208.5116
131180,211.4774
131181,209.8095
131182,203.2708
131183,195.2878
131184,190.2227
131185,190.1199
131186,194.3176
131187,194.3176
131188,200.5175
131189,207.1207
131190,213.1541
131191,216.3279
131192,214.68400000000003
131193,209.5952
131194,205.1908
131195,204.9607
131196,208.4393
131197,211.1899
131198,209.1124
131199,201.4913
131200,189.6262
131201,175.3335
131202,161.0469
131203,149.8937
131204,145.321
131205,148.792
131206,157.6027
131207,166.9854
131208,173.6656
131209,177.7921
131210,182.0427
131211,187.2312
131212,190.2154
131213,186.5032
131214,174.2334
131215,156.5341
131216,139.8467
131217,129.69899999999998
131218,127.211
131219,129.4913
131220,132.8472
131221,135.3405
131222,137.3709
131223,139.6365
131224,141.1907
131225,140.2981
131226,136.4404
131227,131.2251
131228,127.3039
131229,126.3544
131230,128.0153
131231,130.5197
131232,132.1206
131233,131.6962
131234,129.4286
131235,128.0405
131236,132.088
131237,144.0526
131238,160.9319
131239,175.2242
131240,180.1417
131241,174.9628
131242,165.1344
131243,157.0984
131244,153.4134
131245,152.7912
131246,153.2741
131247,154.8449
131248,158.7986
131249,165.0108
131250,171.4743
131251,176.4746
131252,180.0457
131253,183.0346
131254,185.7507
131255,187.1818
131256,186.3531
131257,184.4295
131258,184.5085
131259,190.0494
131260,202.133
131261,217.8146
131262,231.4536
131263,238.068
131264,236.5674
131265,230.1093
131266,223.3876
131267,218.845
131268,216.017
131269,213.9518
131270,213.9518
131271,213.1209
131272,215.374
131273,221.5764
131274,230.1769
131275,238.0694
131276,242.2371
131277,241.4003
131278,236.5938
131279,230.3904
131280,225.2995
131281,222.8419
131282,223.1888
131283,225.6956
131284,229.5377
131285,232.7294
131286,232.1995
131287,225.7231
131288,214.0891
131289,201.5764
131290,193.5339
131291,192.7677
131292,197.966
131293,204.8033
131294,209.0231
131295,209.4217
131296,207.9634
131297,208.4969
131298,212.7843
131299,217.6
131300,217.3138
131301,208.6342
131302,193.362
131303,176.4042
131304,162.2243
131305,152.1454
131306,145.868
131307,143.5747
131308,144.4851
131309,147.2774
131310,151.1134
131311,155.9664
131312,162.2463
131313,169.3244
131314,175.3347
131315,179.4027
131316,182.9981
131317,187.1961
131318,190.4758
131319,190.1167
131320,185.0386
131321,177.2644
131322,170.0381
131323,164.6147
131324,160.3393
131325,157.69899999999996
131326,158.8241
131327,165.2366
131328,176.0251
131329,187.9064
131330,198.395
131331,208.568
131332,221.3937
131333,237.9471
131334,255.2231
131335,267.199
131336,268.7569
131337,268.7569
131338,260.1397
131339,247.5403
131340,238.317
131341,235.1176
131342,233.8296
131343,227.4236
131344,212.2922
131345,191.4593
131346,172.1711
131347,160.4696
131348,158.1144
131349,164.2131
131350,177.94299999999996
131351,198.2027
131352,221.8058
131353,243.2682
131354,258.0931
131355,266.9097
131356,274.4011
131357,283.3082
131358,290.4323
131359,290.4018
131360,282.9077
131361,274.3609
131362,271.7433
131363,275.4601
131364,280.0134
131365,280.2959
131366,274.7454
131367,262.7333
131368,242.0786
131369,212.4961
131370,179.8814
131371,154.454
131372,144.0737
131373,149.1538
131374,163.7068
131375,180.3632
131376,193.814
131377,200.4383
131378,198.5792
131379,190.4348
131380,181.1339
131381,175.1338
131382,172.9816
131383,171.3541
131384,166.5724
131385,158.0761
131386,148.0821
131387,138.8847
131388,132.3795
131389,130.6708
131390,135.7008
131391,135.7008
131392,147.5674
131393,161.953
131394,172.0629
131395,174.8324
131396,174.6324
131397,180.2291
131398,196.2779
131399,218.0671
131400,234.5627
131401,236.6605
131402,222.7879
131403,198.6061
131404,173.1032
131405,153.7004
131406,144.67
131407,146.9749
131408,158.2431
131409,173.56799999999996
131410,186.3799
131411,190.7871
131412,184.701
131413,171.4745
131414,158.015
131415,150.7154
131416,150.9801
131417,150.9801
131418,154.0322
131419,154.6508
131420,152.6268
131421,152.5558
138306,134.77442499999998
138307,134.8094238095238
138308,134.93195909090906
138309,135.10214347826084
138310,135.26853749999998
138311,135.37740799999997
138312,135.4139346153846
138313,135.39898888888888
138314,135.32974285714286
138315,135.2210275862069
138316,135.07180333333332
138317,134.87426129032258
138318,134.644628125
138319,134.43500303030302
138320,134.24259999999998
138321,134.02693714285715
138322,133.855725
138323,133.76269189189188
138324,133.74166578947367
138325,133.78711025641024
138326,133.84887750000001
138327,133.89749024390244
138328,133.7160880952381
138329,133.49638604651162
138330,133.24887045454545
138331,133.00157555555555
138332,132.7726260869565
138333,132.56368085106382
138334,132.39809166666666
138335,132.35806122448977
138336,132.336264
138337,132.31532156862744
138338,132.27186153846154
138339,132.20807547169812
138340,132.12675925925927
138341,132.03025636363637
138342,131.91938035714287
138343,131.7912403508772
138344,131.66888103448275
138345,131.55236101694916
138346,131.44138833333335
138347,131.33569016393443
138348,131.24406451612904
138349,131.15237777777782
138350,131.02977187500002
138351,130.87351692307695
138352,130.721996969697
138353,130.58617014925375
138354,130.4719485294118
138355,130.38104492753627
138356,130.2927385714286
138357,130.20691971830988
138358,130.0884069444445
138359,129.9393876712329
138360,129.79439594594595
138361,129.66657600000002
138362,129.55333552631578
138363,129.4340987012987
138364,129.29497051282053
138365,129.13670632911393
138366,128.96399625
138367,128.78853580246917
138368,128.61042439024394
138369,128.4297590361446
138370,128.25985714285716
138371,128.1093623529412
138372,127.96932906976747
138373,127.83997126436785
138374,127.7245147727273
138375,127.62314606741576
138376,127.53539555555558
138377,127.46081318681321
149563,352.7826
149564,352.9745
149565,356.7009
149566,356.9417
149567,356.3331
149568,350.6988
149569,350.2949
149570,338.4242
149571,349.4026
149572,354.3223
149573,340.2116
149574,336.969
149575,318.3757
149576,318.5466
149577,317.5082
149578,347.099
149579,348.3868
149580,343.9696
149581,377.5545
149582,375.7139
149583,373.6252
149584,373.6145
149585,349.0511
149586,363.106
149587,362.5988
149588,363.8636
149589,364.7598
149590,364.703
149591,364.703
149592,362.3668
149593,361.9951
149594,361.9863
149595,351.3119999999999
149596,343.2752
149597,344.6544
149598,342.3551
149599,346.3539
149600,349.3329
149601,348.4239
149602,353.6689
149603,352.9643
149604,331.2926
149605,335.9447
149606,335.4514
149607,336.0003
149608,334.7936
149609,323.1835
149610,321.2129
149611,316.9875
149612,309.0663
149613,309.0663
149614,297.8136
149615,301.1107
149616,299.7583
149617,298.0611
149618,299.2165
149619,320.5251
149620,333.9806
149621,328.2583
149622,313.7833
149623,312.2953
149624,304.9872
149625,311.6747
149626,314.8625
149627,330.2477
149628,340.3948
149629,340.3948
149630,345.5296
149631,336.9007
149632,336.519
149633,324.329
149634,324.9652
149635,334.5719
149636,338.0359
149637,341.58
149638,341.1381
149639,341.1381
149640,345.7961
149641,347.6449
149642,319.4902
149643,319.8726
149644,321.8124
149645,313.7668
149646,311.5325
149647,308.0427
149648,313.4952
149649,319.3031
149650,319.4756
149651,319.733
149652,320.5996
149653,320.5897
149654,317.8441
149655,324.003
149656,327.2813
149657,349.8889
149658,343.7619
149659,342.5130000000001
149660,338.4968
149661,334.5519
149662,327.8809
149663,318.0711
149664,308.9791
149665,296.9012
149666,287.5195
149667,280.3413
149668,272.4266
149669,272.6334
149670,272.2664
149671,272.8506
149672,275.7798
149673,271.2757
149674,275.2257
149675,270.2537
149676,267.7145
149677,263.5209
149678,260.8436
149679,258.586
149680,255.1629
149681,246.4909
149682,247.3778
149683,241.8938
149684,241.7806
149685,247.0444
149686,244.9609
149687,240.7092
149688,244.7255
149689,242.108
149690,242.9923
149691,238.9189
149692,237.5116
149693,239.8985
149694,221.2661
149695,216.1102
149696,215.6322
149697,215.8268
149698,213.5312
149699,211.8112
149700,221.8857
149701,216.9412
149702,218.0545
149703,216.2333
149704,218.097
149705,201.9175
149706,201.9088
149707,203.7226
149708,213.332
149709,214.3483
149710,217.6259
149711,219.2253
149712,219.4114
149713,219.3233
149714,207.9895
149715,220.2731
149716,222.0608
149717,225.894
149718,219.6646
149719,226.1671
149720,234.0814
149721,229.0751
149722,229.0968
149723,230.0452
149724,230.71
149725,230.7297
149726,234.4922
149727,240.5911
149728,246.9101
149729,252.2392
149730,252.2392
149731,260.3976
149732,264.6049
149733,270.05
149734,273.3803
149735,272.2845
149736,268.9837
149737,266.5745
149738,263.0052
149739,261.6476
149740,262.1152
149741,266.0295
149742,266.6429
149743,266.4662
149744,269.9146
149745,274.7802
149746,276.1393
149747,282.1537
149748,287.9968
149749,291.7769
149750,293.1789
149751,298.0594
149752,294.0420000000001
149753,290.802
149754,280.1924
149755,264.733
149756,255.6946
149757,247.9504
149758,252.2968
149759,262.2921
149760,265.5337
149761,271.3854
149762,279.3585
149763,282.0067
149764,285.3479
149765,274.85900000000004
149766,259.7126
149767,253.381
149768,249.5586
149769,254.8887
149770,248.794
149771,248.6701
149772,252.2847
149773,248.8103
149774,246.5298
149775,253.7528
149776,264.1236
149777,265.7063
149778,264.7306
149779,263.1397
149780,261.8172
149781,257.2678
149782,255.4448
149783,254.4162
149784,256.6615
149785,247.8804
149786,246.149
149787,245.8799
149788,245.5494
149789,238.3031
149790,239.5246
149791,236.8977
149792,242.9747
149793,235.4287
149794,239.3988
149795,241.6126
149796,242.6365
149797,242.5897
149798,244.19
149799,242.5625
149800,243.4624
149801,249.9401
149802,246.1716
149803,238.6839
149804,227.5726
149805,228.0261
149806,234.2376
149807,233.4308
149808,237.3981
149809,241.8033
149810,238.9553
149811,229.696
149812,227.0551
149813,225.6117
149814,230.0057
149815,227.6653
149816,234.7117
149817,230.3769
149818,238.0925
149819,236.5743
149820,238.9447
149821,239.8132
149822,238.8324
149823,239.8419
149824,236.4743
149825,240.1851
149826,233.9181
149827,238.5954
149828,227.6801
149829,238.6815
149830,211.9667
149831,211.7709
149832,210.4499
149833,215.2965
149834,223.0015
149835,230.8113
149836,241.4923
149837,244.8746
149838,246.4497
149839,253.1552
149840,249.727
149841,247.9612
149842,251.7915
149843,251.9642
149844,253.669
149845,256.7915
149846,260.5075
149847,257.9017
149848,249.9548
149849,242.9436
149850,235.3997
149851,229.5362
149852,228.6504
149853,225.5811
149854,228.834
149855,223.7178
149856,213.3356
149857,198.9345
149858,212.6338
149859,205.752
149860,211.5936
149861,220.9912
149862,230.9362
149863,227.7697
149864,232.3345
149865,234.7612
149866,239.882
149867,250.612
149868,266.21
149869,277.545
149870,290.1007
149871,299.6709
149872,298.0312
149873,286.657
149874,283.9427
149875,282.9637
149876,283.3645
149877,285.7808
149878,289.3512
149879,293.6388
149880,288.9116
149881,285.9274
149882,286.5722
149883,287.0144
149884,288.4604
149885,289.0629
149886,292.2149
149887,291.5444
149888,289.6177
149889,288.0618
149890,284.7957
149891,285.9398
149892,288.0009
149893,289.6593
149894,290.848
149895,291.1371
149896,289.7971
149897,289.1455
149898,284.1582
149899,279.5993
149900,274.2855
149901,274.5774
149902,277.6039
149903,279.4319
149904,282.3823
149905,282.9692
149906,280.0772
149907,279.7967
149908,278.696
149909,280.4692
149910,282.6961
149911,286.9354
149912,281.2173
149913,280.1026
149914,275.0889
149915,265.3541
149916,259.5848
149917,255.6498
149918,240.2436
149919,239.118
149920,233.8647
149921,243.705
149922,261.6989
149923,273.5819
149924,284.5422
149925,291.0272
149926,292.271
149927,285.7281
149928,284.2296
149929,262.2429
149930,251.4212
149931,242.5207
149932,235.3066
149933,235.1316
149934,238.0588
149935,238.0588
149936,247.2101
149937,248.044
149938,246.5143
149939,248.5726
149940,249.4028
149941,248.1661
149942,243.4772
149943,242.8949
149944,237.1254
149945,214.5294
149946,208.8911
149947,209.6307
149948,204.7562
149949,203.678
149950,214.5536
149951,219.2104
149952,213.2401
149953,213.2401
149954,213.7446
149955,221.4327
149956,223.0528
149957,219.8769
149958,222.533
149959,217.5665
149960,215.5146
149961,223.1601
149962,219.9097
149963,219.1896
149964,221.9682
149965,222.7064
149966,233.2736
149967,236.1466
149968,245.0423
149969,246.3195
149970,241.1573
149971,237.3028
149972,231.2777
149973,231.8256
149974,228.6463
149975,223.5154
149976,223.6732
149977,207.4144
149978,208.1104
149979,216.7765
149980,204.9805
149981,224.3247
149982,227.8911
149983,232.0894
149984,228.0797
149985,227.7231
149986,228.0452
149987,228.7085
149988,225.8256
149989,232.1595
149990,236.5819
149991,246.9265
149992,250.2974
149993,259.9958
149994,261.8459
149995,265.3717
149996,261.2638
149997,256.7117
149998,253.2596
149999,247.4119
150000,247.1472
150001,246.2454
150002,247.1476
150003,254.2733
150004,259.7507
150005,257.6944
150006,266.1345
150007,275.5124
150008,283.505
150009,267.2267
150010,272.1894
150011,281.02
150012,286.098
150013,290.9726
150014,294.8841
150015,292.5415
150016,293.1995
150017,296.6446
150018,298.6494
150019,300.4782
150020,296.3702
150021,290.8466
150022,292.8257
150023,284.6332
150024,277.7738
150025,262.3849
150026,251.1521
150027,257.7643
150028,231.0666
150029,221.0215
150030,222.8636
150031,215.718
150032,222.5519
150033,224.5719
150034,226.1758
150035,235.9702
150036,231.386
150037,231.2759
150038,239.186
150039,229.2043
150040,230.4894
150041,233.5475
150042,241.6316
150043,246.0211
150044,251.152
150045,253.6525
150046,252.4207
150047,246.5851
150048,247.2556
150049,246.4647
150050,250.0516
150051,250.0516
150052,243.5769
150053,238.0039
150054,236.9601
150055,250.0249
150056,254.9876
150057,258.2347
150058,260.9042
150059,271.6628
150060,271.0606
150061,251.9433
150062,223.6139
150063,189.957
150064,173.3691
150065,136.8512
150066,129.9453
150067,132.3606
150068,137.7805
150069,153.1006
150070,158.1247
150071,178.9501
150072,187.455
150073,196.1576
150074,206.3147
150075,211.3151
150076,213.4819
150077,210.7894
150078,207.7827
150079,204.5182
150080,206.5934
150081,202.6745
150082,200.4019
150083,197.881
150084,198.835
150085,194.394
150086,191.5476
150087,191.5879
150088,198.3582
150089,198.5267
150090,197.1515
150091,198.6243
150092,195.3763
150093,199.1081
150094,200.3481
150095,204.9543
150096,206.4784
150097,203.546
150098,203.0364
150099,204.398
150100,202.9031
150101,193.3708
150102,191.3391
150103,189.5641
150104,190.5928
150105,189.6705
150106,190.7809
150107,191.553
150108,190.0814
150109,190.1514
150110,190.3055
150111,189.1489
150112,188.5475
150113,191.6631
150114,188.8611
150115,185.6304
150116,182.7106
150117,179.4457
150118,177.3001
150119,181.7479
150120,186.624
150121,188.718
150122,193.2478
150123,193.3735
150124,193.6636
150125,189.8764
150126,189.0477
150127,186.4942
150128,184.6399
150129,185.0924
150130,181.9931
150131,183.0355
150132,183.1638
150133,184.7939
150134,183.8664
150135,186.2361
150136,191.7511
150137,191.3936
150138,192.7839
150139,197.133
150140,198.2765
150141,194.7292
150142,195.9682
150143,194.2102
150144,194.1591
150145,194.4177
150146,195.128
150147,196.543
150148,195.6069
150149,196.1444
150150,191.7794
150151,192.735
150152,188.6961
150153,186.6373
150154,185.1081
150155,185.812
150156,184.652
150157,179.5722
150158,183.3561
150159,181.0682
150160,178.5763
150161,179.0767
150162,178.2364
150163,179.7617
150164,179.7573
150165,178.1349
150166,179.2212
150167,178.7674
150168,178.8913
150169,178.609
150170,177.8485
150171,176.6948
150172,176.6765
150173,178.0603
150174,179.0379
150175,182.3741
150176,184.2933
150177,183.7097
150178,184.0605
150179,182.7525
150180,184.0881
150181,182.9477
150182,184.7386
150183,182.7921
150184,185.1689
150185,183.5517
150186,183.2455
150187,183.0829
150188,183.5023
150189,184.5311
150190,185.0248
150191,186.0696
150192,187.6266
150193,185.7932
150194,185.1495
150195,184.6116
150196,184.5832
150197,189.3988
150198,194.1201
150199,193.3817
150200,194.4823
150201,191.4476
150202,193.3813
150203,192.8665
150204,192.8424
150205,193.224
150206,195.1141
150207,195.1632
150208,193.0723
150209,196.5586
150210,190.7669
150211,195.7059
150212,189.2356
150213,192.8866
150214,198.0082
150215,196.1008
150216,194.4052
150217,197.3084
150218,193.7951
150219,195.2305
150220,195.4513
150221,194.3559
150222,194.7054
150223,189.6035
150224,189.8639
150225,192.7691
150226,186.97
150227,186.9818
150228,188.3685
150229,191.2718
150230,189.938
150231,190.5983
150232,194.8967
150233,189.8177
150234,189.3463
150235,184.1817
150236,183.1258
150237,181.7617
150238,179.2156
150239,178.5616
150240,178.94
150241,180.6435
150242,182.4205
150243,180.1934
150244,177.8988
150245,179.5143
150246,180.3531
150247,177.8737
150248,179.4795
150249,179.9054
150250,182.3517
150251,180.1656
150252,179.7355
150253,178.0987
150254,176.7015
150255,174.0111
150256,173.8012
150257,174.7336
150258,177.6887
150259,177.6653
150260,180.3629
150261,180.3867
150262,179.674
150263,179.9383
150264,180.8389
150265,182.6833
150266,182.8102
150267,185.211
150268,186.0144
150269,183.9665
150270,185.0806
150271,182.8161
150272,180.2033
150273,182.7787
150274,181.033
150275,178.9188
150276,179.6978
150277,180.3677
150278,180.2518
150279,178.4404
150280,178.6938
150281,179.324
150282,175.94
150283,176.0385
150284,178.9057
150285,184.3668
150286,182.7242
150287,176.7521
150288,183.4409
150289,179.7063
150290,175.0204
150291,175.7873
150292,171.2075
150293,163.6105
150294,149.9379
150295,141.8875
150296,134.9177
150297,122.9292
150298,116.1809
150299,108.9173
150300,105.8377
150301,97.4565
150302,94.935
150303,95.4544
150304,93.8169
150305,94.0864
150306,95.9776
150307,102.5032
150308,103.201
150309,104.8167
150310,107.9968
150311,109.9707
150312,120.0004
150313,133.601
150314,148.5609
150315,156.6054
150316,173.7635
150317,176.5733
150318,178.7448
150319,177.5775
150320,177.7261
150321,179.8231
150322,181.0785
150323,185.5073
150324,185.0876
150325,178.30700000000004
150326,175.7439
150327,173.4395
150328,171.56
150329,177.2397
150330,179.9956
150331,181.1522
150332,179.8779
150333,182.2884
150334,182.0434
150335,185.6524
150336,186.203
150337,192.3509
150338,198.3639
150339,202.4438
150340,203.5286
150341,201.2256
150342,195.0061
150343,195.1895
150344,187.0377
150345,187.3034
150346,185.865
150347,185.344
150348,183.6823
150349,179.2148
150350,175.4825
150351,180.1824
150352,180.1602
150353,177.4062
150354,180.2209
150355,180.2931
150356,180.746
150357,181.3521
150358,183.3013
150359,181.1355
150360,181.7881
150361,179.7533
150362,178.3161
150363,178.2812
150364,178.38099999999997
150365,178.1773
150366,181.7294
150367,180.3846
150368,179.02200000000005
150369,179.02200000000005
150370,181.6823
150371,182.7068
150372,182.0681
150373,180.9561
150374,182.9588
150375,184.5735
150376,183.0935
150377,187.8031
150378,185.8876
150379,185.3657
150380,186.4381
150381,184.4067
150382,183.6945
150383,184.1548
150384,185.3092
150385,187.0698
150386,187.345
150387,185.249
150388,184.1507
150389,187.5136
150390,189.8467
150391,191.1972
150392,191.0056
150393,193.718
150394,194.5296
150395,192.5291
150396,195.6724
150397,197.1777
150398,204.4972
150399,207.3513
150400,215.846
150401,220.3856
150402,216.7095
150403,213.0118
150404,204.5501
150405,200.1051
150406,203.5842
150407,202.5326
150408,197.6603
150409,197.4803
150410,192.0263
150411,187.6237
150412,182.7354
150413,182.3939
150414,184.2645
150415,192.8313
150416,197.8308
150417,202.2477
150418,205.3327
150419,207.0372
150420,200.3632
150421,209.2837
150422,209.2837
150423,199.61
150424,206.1757
150425,201.7221
150426,196.7838
150427,195.7113
150428,197.488
150429,195.8251
150430,194.5889
150431,198.7288
150432,202.1329
150433,205.8637
150434,213.3071
150435,215.4142
150436,209.8428
150437,213.13
150438,213.5596
150439,213.749
150440,215.1834
150441,216.3741
150442,210.8784
150443,210.8784
150444,213.3776
150445,209.9648
150446,208.3158
150447,207.4522
150448,198.7836
150449,193.225
150450,183.2198
150451,165.7087
150452,141.1673
150453,144.0316
150454,145.5631
150455,140.5333
150456,137.1162
150457,136.7547
150458,146.9222
150459,165.5779
150460,180.8115
150461,188.8191
150462,196.3479
150463,204.9487
150464,221.7102
150465,230.2659
150466,251.3465
150467,262.368
150468,267.5596
150469,270.5114
150470,266.8062
150471,258.9775
150472,254.6163
150473,250.4149
150474,246.1841
150475,243.892
150476,241.0399
150477,239.6046
150478,239.2166
150479,242.2341
150480,237.7169
150481,240.1255
150482,241.6701
150483,241.2176
150484,242.5673
150485,243.4504
150486,245.0782
150487,246.9313
150488,249.7356
150489,251.4411
150490,253.8464
150491,254.4822
150492,254.7722
150493,255.0198
150494,253.3731
150495,253.9139
150496,252.69
150497,252.4034
150498,251.4427
150499,251.0801
150500,252.9068
150501,255.8318
150502,257.7465
150503,259.8754
150504,260.647
150505,261.3948
150506,257.61
150507,253.1828
150508,251.6869
150509,250.2351
150510,249.5343
150511,251.7377
150512,254.9614
150513,259.2765
150514,263.0146
150515,263.4971
150516,265.5641
150517,267.3283
150518,264.7302
150519,263.7332
150520,263.5312
150521,266.1063
150522,266.3224
150523,267.0546
150524,267.5684
150525,271.9366
150526,278.8809
150527,281.276
150528,283.7354
150529,285.5094
150530,287.7852
