,GR,DT,DRES,DEN,Depth,COND,CAL,Zone_Tertiary,Zone_Paleocene,Zone_Chalk,Zone_Jurassic
80464,36.766,81.4617,0.9294,2.3276,10790.0,1075.963,8.5949,0,1,0,0
80465,36.8666,81.818,0.9223,2.3408,10790.5,1084.246,8.5705,0,1,0,0
80466,37.3135,82.3731,0.9153,2.3426,10791.0,1092.538,8.5224,0,1,0,0
80467,37.0353,82.9192,0.9083,2.334,10791.5,1100.9579,8.4538,0,1,0,0
80468,36.7164,82.9439,0.9318,2.3231,10792.0,1073.1917,8.3664,0,1,0,0
80469,37.4132,82.1314,0.9744,2.3202,10792.5,1026.2726,8.3218,0,1,0,0
80470,37.3482,81.1616,1.0191,2.3273,10793.0,981.258,8.3471,0,1,0,0
80471,37.2432,80.1441,1.0558,2.3426,10793.5,947.1491,8.3723,0,1,0,0
80472,37.0709,79.7568,1.0609,2.3586,10794.0,942.5959,8.3778,0,1,0,0
80473,36.9034,79.8921,1.0156,2.3722,10794.5,984.6396,8.3898,0,1,0,0
80474,36.7589,80.9118,0.9318,2.3715,10795.0,1073.1917,8.4337,0,1,0,0
80475,35.7797,82.7307,0.8629,2.3511,10795.5,1158.8828,8.4732,0,1,0,0
80476,34.7855,84.1575,0.8179,2.323,10796.0,1222.6433,8.4932,0,1,0,0
80477,34.0336,85.5159,0.8028,2.299,10796.5,1245.6403,8.5089,0,1,0,0
80478,34.8629,86.3173,0.8062,2.2837,10797.0,1240.387,8.5133,0,1,0,0
80479,36.9062,86.5973,0.8095,2.278,10797.5,1235.3304,8.5177,0,1,0,0
80480,38.4529,86.1725,0.8698,2.2811,10798.0,1149.6896,8.522,0,1,0,0
80481,39.9269,84.8528,0.9625,2.2923,10798.5,1038.9611,8.5304,0,1,0,0
80482,41.9874,83.1625,1.0857,2.3129,10799.0,921.0647,8.5397,0,1,0,0
80483,44.5453,81.9242,1.1643,2.3414,10799.5,858.8852,8.549,0,1,0,0
80484,44.5537,81.6992,1.1583,2.3684,10800.0,863.3342,8.5583,0,1,0,0
80485,43.1449,81.9819,1.1395,2.398,10800.5,877.5779,8.5675,0,1,0,0
80486,41.5635,83.5149,1.121,2.4193,10801.0,892.0606,8.5754,0,1,0,0
80487,42.1237,84.7442,1.102,2.4254,10801.5,907.441,8.5834,0,1,0,0
80488,43.2113,85.0583,1.0668,2.4245,10802.0,937.3828,8.6216,0,1,0,0
80489,44.333,86.3551,1.0326,2.4182,10802.5,968.4291,8.6895,0,1,0,0
80490,44.592,87.6587,1.0119,2.4072,10803.0,988.24,8.7605,0,1,0,0
80491,44.787,88.06,1.134,2.3902,10803.5,881.8342,8.7746,0,1,0,0
80492,45.0476,87.6229,1.2917,2.3874,10804.0,774.1736,8.7487,0,1,0,0
80493,48.5097,86.6709,1.3734,2.4109,10804.5,728.12,8.7112,0,1,0,0
80494,58.3926,85.9276,1.4603,2.4616,10805.0,684.7908,8.6827,0,1,0,0
80495,68.2478,85.579,1.5528,2.5007,10805.5,643.9979,8.6885,0,1,0,0
80496,72.44,85.7533,1.5286,2.5016,10806.0,654.1934,8.6943,0,1,0,0
80497,72.7823,86.137,1.4886,2.496,10806.5,671.7722,8.7291,0,1,0,0
80498,70.327,86.5807,1.4497,2.4927,10807.0,689.7979,8.7625,0,1,0,0
80499,65.8994,87.0444,1.4117,2.4803,10807.5,708.3658,8.779,0,1,0,0
80500,59.2741,87.1489,1.3748,2.4476,10808.0,727.3785,8.791,0,1,0,0
80501,54.3092,87.3173,1.3389,2.4107,10808.5,746.8818,8.8001,0,1,0,0
80502,54.5444,87.9718,1.3209,2.3825,10809.0,757.0596,8.8011,0,1,0,0
80503,59.1282,88.8569,1.3463,2.3738,10809.5,742.7765,8.8039,0,1,0,0
80504,65.4235,89.6465,1.3811,2.3867,10810.0,724.0605,8.8017,0,1,0,0
80505,74.1507,90.3068,1.3505,2.4185,10810.5,740.4665,8.7826,0,1,0,0
80506,78.1136,90.5805,1.2167,2.4409,10811.0,821.8953,8.7614,0,1,0,0
80507,69.3625,90.2071,1.0899,2.4152,10811.5,917.5154,8.6846,0,1,0,0
80508,55.026,89.5762,0.9904,2.3507,10812.0,1009.6931,8.5895,0,1,0,0
80509,46.4607,88.7977,0.9582,2.3004,10812.5,1043.6235,8.5065,0,1,0,0
80510,45.1635,88.0418,0.927,2.2873,10813.0,1078.7487,8.4785,0,1,0,0
80511,44.8413,87.3961,0.8825,2.2943,10813.5,1133.1445,8.4819,0,1,0,0
80512,43.6685,87.1208,0.8188,2.2954,10814.0,1221.2996,8.4851,0,1,0,0
80513,40.4955,87.3901,0.7597,2.2866,10814.5,1316.3091,8.4804,0,1,0,0
80514,39.0136,88.0796,0.7049,2.2716,10815.0,1418.6409,8.4783,0,1,0,0
80515,37.6497,88.7487,0.6541,2.265,10815.5,1528.8182,8.467,0,1,0,0
80516,37.4131,89.0155,0.6515,2.2614,10816.0,1534.9194,8.4115,0,1,0,0
80517,37.2105,88.9732,0.6764,2.2584,10816.5,1478.4152,8.3449,0,1,0,0
80518,37.0079,88.3797,0.7188,2.2546,10817.0,1391.2075,8.2783,0,1,0,0
80519,36.8053,87.1919,0.7638,2.2553,10817.5,1309.2432,8.2528,0,1,0,0
80520,35.9983,85.7719,0.8116,2.2688,10818.0,1232.134,8.2399,0,1,0,0
80521,34.9412,84.4341,0.8624,2.2899,10818.5,1159.5547,8.235,0,1,0,0
80522,34.3046,83.3028,0.8654,2.3098,10819.0,1155.535,8.2301,0,1,0,0
80523,33.9445,83.0511,0.8389,2.3184,10819.5,1192.0371,8.2294,0,1,0,0
80524,33.9049,83.6655,0.8389,2.3151,10820.0,1192.0371,8.2314,0,1,0,0
80525,34.3429,84.7268,0.8132,2.3067,10820.5,1229.7098,8.2333,0,1,0,0
80526,34.8138,85.7882,0.7882,2.2953,10821.0,1268.7135,8.2334,0,1,0,0
80527,34.2205,86.7285,0.7641,2.2871,10821.5,1308.7292,8.23,0,1,0,0
80528,33.789,87.4091,0.7406,2.2837,10822.0,1350.2566,8.2266,0,1,0,0
80529,33.6914,87.6569,0.7179,2.2842,10822.5,1392.9517,8.2231,0,1,0,0
80530,35.2558,87.395,0.7188,2.2875,10823.0,1391.2075,8.2252,0,1,0,0
80531,37.3331,87.0912,0.7334,2.2885,10823.5,1363.5125,8.2346,0,1,0,0
80532,37.4813,86.5251,0.7482,2.2899,10824.0,1336.5410000000004,8.2358,0,1,0,0
80533,36.6401,85.6908,0.7614,2.2948,10824.5,1313.3701,8.2313,0,1,0,0
80534,35.1617,84.9329,0.7714,2.2999,10825.0,1296.3444,8.2267,0,1,0,0
80535,34.4138,84.62100000000002,0.7815,2.3031,10825.5,1279.5906,8.2221,0,1,0,0
80536,35.1716,84.8048,0.7918,2.303,10826.0,1262.9452,8.2175,0,1,0,0
80537,36.1658,85.26799999999999,0.8022,2.3005,10826.5,1246.5719,8.2187,0,1,0,0
80538,37.0874,85.8477,0.8127,2.2948,10827.0,1230.4664,8.2212,0,1,0,0
80539,37.2176,86.1805,0.8163,2.2931,10827.5,1225.0398,8.2237,0,1,0,0
80540,37.189,86.2588,0.7999,2.2952,10828.0,1250.1562,8.2257,0,1,0,0
80541,37.0987,86.3923,0.7839,2.2963,10828.5,1275.6729,8.2347,0,1,0,0
80542,37.1583,86.6219,0.7682,2.2948,10829.0,1301.7444,8.2574,0,1,0,0
80543,37.4173,86.8514,0.7528,2.2948,10829.5,1328.3741,8.2632,0,1,0,0
80544,37.2569,86.9035,0.7377,2.299,10830.0,1355.5646,8.2657,0,1,0,0
80545,36.4181,86.5763,0.7229,2.3037,10830.5,1383.3173,8.2662,0,1,0,0
80546,35.4821,86.1915,0.7089,2.3077,10831.0,1410.6362,8.2663,0,1,0,0
80547,35.6522,85.8178,0.7115,2.3069,10831.5,1405.4814,8.2661,0,1,0,0
80548,36.6089,85.8944,0.7115,2.3037,10832.0,1405.4814,8.266,0,1,0,0
80549,38.0433,86.5656,0.7140000000000001,2.3004,10832.5,1400.5603,8.2659,0,1,0,0
80550,39.7214,87.4447,0.7166,2.2978,10833.0,1395.4786,8.2658,0,1,0,0
80551,41.7054,88.1887,0.7191,2.2941,10833.5,1390.6272,8.2718,0,1,0,0
80552,42.2104,87.7666,0.7217,2.2887,10834.0,1385.6173,8.283999999999999,0,1,0,0
80553,41.5522,86.4989,0.7329,2.2842,10834.5,1364.4426,8.2857,0,1,0,0
80554,41.6779,85.2321,0.7625,2.2894,10835.0,1311.4755,8.2875,0,1,0,0
80555,42.1929,84.8483,0.7933,2.305,10835.5,1260.5573,8.2895,0,1,0,0
80556,42.1385,84.8947,0.8254,2.3226,10836.0,1211.5338,8.293,0,1,0,0
80557,42.5221,85.1418,0.8588,2.3335,10836.5,1164.4155,8.2877,0,1,0,0
80558,44.4846,85.2706,0.884,2.3324,10837.0,1131.2217,8.2934,0,1,0,0
80559,46.1491,84.4879,0.935,2.3321,10837.5,1069.5187,8.3038,0,1,0,0
80560,48.6096,83.7212,1.0252,2.3471,10838.0,975.4194,8.3097,0,1,0,0
80561,51.2395,83.5307,1.1241,2.3824,10838.5,889.6006,8.3168,0,1,0,0
80562,57.952,84.0715,1.2325,2.4324,10839.0,811.3591,8.3342,0,1,0,0
80563,67.6619,84.6531,1.3735,2.4776,10839.5,728.067,8.3433,0,1,0,0
80564,79.1379,85.2347,1.5363,2.5019,10840.0,650.9146,8.352,0,1,0,0
80565,85.9178,85.786,1.7185,2.5104,10840.5,581.9028,8.3607,0,1,0,0
80566,87.3728,85.7479,1.9223,2.516,10841.0,520.2101,8.3694,0,1,0,0
80567,87.7661,83.7609,2.2795,2.5228,10841.5,438.6927,8.3782,0,1,0,0
80568,86.6169,81.0059,2.4522,2.525,10842.0,407.7971,8.3869,0,1,0,0
80569,81.7757,78.1008,2.355,2.5213,10842.5,424.6284,8.3903,0,1,0,0
80570,74.7921,77.7891,2.34,2.5106,10843.0,427.3504,8.3891,0,1,0,0
80571,69.2531,79.0108,2.34,2.482,10843.5,427.3504,8.3732,0,1,0,0
80572,64.5653,81.4173,2.2816,2.4297,10844.0,438.2889,8.3427,0,1,0,0
80573,57.4955,83.8584,1.9524,2.3723,10844.5,512.1901,8.3123,0,1,0,0
80574,50.4688,84.6788,1.4925,2.3341,10845.0,670.0168,8.3042,0,1,0,0
80575,43.442,84.4769,1.1812,2.321,10845.5,846.5967,8.306000000000001,0,1,0,0
80576,39.5524,83.8689,0.9528,2.3224,10846.0,1049.5382,8.3077,0,1,0,0
80577,37.6914,83.2439,0.9225,2.324,10846.5,1084.0109,8.3094,0,1,0,0
80578,36.0735,82.8782,0.9066,2.3219,10847.0,1103.0223,8.3101,0,1,0,0
80579,34.7928,82.5371,0.8909999999999999,2.3216,10847.5,1122.3345,8.309,0,1,0,0
80580,33.6103,82.4069,0.8936,2.3257,10848.0,1119.069,8.3078,0,1,0,0
80581,34.626,82.3142,0.9098,2.3327,10848.5,1099.1427,8.3067,0,1,0,0
80582,37.1023,82.1326,0.9262,2.3381,10849.0,1079.6804,8.3055,0,1,0,0
80583,37.0145,81.6343,0.943,2.3356,10849.5,1060.4453,8.3044,0,1,0,0
80584,35.6989,81.405,0.9926,2.3263,10850.0,1007.4551,8.3032,0,1,0,0
80585,35.1557,81.06,1.0476,2.3196,10850.5,954.5628,8.3032,0,1,0,0
80586,34.6125,81.2322,1.1056,2.3172,10851.0,904.4863,8.3044,0,1,0,0
80587,34.0693,81.446,1.1507,2.3134,10851.5,869.0363,8.3056,0,1,0,0
80588,33.7306,81.5471,1.1378,2.3038,10852.0,878.8891,8.3069,0,1,0,0
80589,34.0018,81.7311,1.0289,2.2969,10852.5,971.9117,8.3081,0,1,0,0
80590,34.2317,81.7864,0.9898,2.2952,10853.0,1010.3051,8.3094,0,1,0,0
80591,34.4126,81.4632,0.9612,2.3023,10853.5,1040.3662,8.3106,0,1,0,0
80592,33.7284,81.1079,0.9335,2.3131,10854.0,1071.2373,8.3102,0,1,0,0
80593,31.9312,80.8397,0.9303,2.3255,10854.5,1074.9221,8.308,0,1,0,0
80594,31.2502,81.0,0.9303,2.3363,10855.0,1074.9221,8.3058,0,1,0,0
80595,31.4519,81.2921,0.9303,2.3434,10855.5,1074.9221,8.3036,0,1,0,0
80596,31.7672,81.5842,0.9302,2.3426,10856.0,1075.0376,8.3013,0,1,0,0
80597,32.1183,81.8909,0.9302,2.3386,10856.5,1075.0376,8.2991,0,1,0,0
80598,32.771,82.0337,0.9301,2.3348,10857.0,1075.1532,8.2969,0,1,0,0
80599,34.0901,82.2235,0.9301,2.3338,10857.5,1075.1532,8.2962,0,1,0,0
80600,35.2123,82.3484,0.93,2.3364,10858.0,1075.2688,8.3003,0,1,0,0
80601,35.1704,82.196,0.93,2.3404,10858.5,1075.2688,8.3052,0,1,0,0
80602,34.6925,81.6114,0.9299,2.3435,10859.0,1075.3845,8.3102,0,1,0,0
80603,34.6657,79.7596,0.9299,2.3464,10859.5,1075.3845,8.3151,0,1,0,0
80604,34.6699,77.625,0.9606,2.3546,10860.0,1041.016,8.3201,0,1,0,0
80605,34.7602,75.0963,1.0218,2.3761,10860.5,978.665,8.3251,0,1,0,0
80606,35.0797,73.17,1.1467,2.3997,10861.0,872.0676,8.3301,0,1,0,0
80607,34.3182,71.5572,1.3903,2.423,10861.5,719.2692,8.3316,0,1,0,0
80608,34.2854,71.4579,1.6563,2.4383,10862.0,603.7554,8.324,0,1,0,0
80609,34.9584,72.7183,1.7832,2.4455,10862.5,560.7896,8.3164,0,1,0,0
80610,35.7928,74.4241,1.9199,2.4432,10863.0,520.8605,8.3088,0,1,0,0
80611,36.4041,76.721,2.0587,2.4342,10863.5,485.7434,8.3085,0,1,0,0
80612,36.15,79.189,2.1942,2.412,10864.0,455.7469,8.31,0,1,0,0
80613,35.9639,81.726,2.2238,2.3894,10864.5,449.6807,8.3114,0,1,0,0
80614,36.964,84.2677,1.8127,2.3725,10865.0,551.6633,8.3129,0,1,0,0
80615,36.0966,84.8535,1.5393,2.3636,10865.5,649.6459,8.3144,0,1,0,0
80616,34.7128,84.7998,1.3565,2.354,10866.0,737.1913,8.3159,0,1,0,0
80617,34.8406,84.8655,1.1955,2.3401,10866.5,836.4701,8.3154,0,1,0,0
80618,35.9929,86.1165,1.1403,2.3291,10867.0,876.9622,8.3102,0,1,0,0
80619,37.1452,87.8714,1.0917,2.3252,10867.5,916.0026,8.305,0,1,0,0
80620,38.6674,90.0358,1.013,2.3403,10868.0,987.1668,8.2999,0,1,0,0
80621,41.94300000000001,92.2065,0.9317,2.3744,10868.5,1073.3069,8.2947,0,1,0,0
80622,50.3508,94.5088,0.9,2.438,10869.0,1111.1111,8.2895,0,1,0,0
80623,62.8234,95.7134,0.9982,2.4976,10869.5,1001.8032,8.3221,0,1,0,0
80624,76.5209,95.9175,1.1071,2.5057,10870.0,903.2607,8.3661,0,1,0,0
80625,90.6658,95.9146,1.2023,2.4831,10870.5,831.7392,8.3844,0,1,0,0
80626,92.3325,95.667,1.1879,2.4595,10871.0,841.8217,8.3868,0,1,0,0
80627,88.1503,94.7033,1.1874,2.4581,10871.5,842.1762,8.3893,0,1,0,0
80628,87.069,93.3793,1.2144,2.4638,10872.0,823.4519,8.3918,0,1,0,0
80629,87.2428,92.0553,1.2554,2.4633,10872.5,796.5589,8.3942,0,1,0,0
80630,87.4768,91.8118,1.2953,2.4649,10873.0,772.0219,8.3967,0,1,0,0
80631,88.7433,94.2098,1.2905,2.4816,10873.5,774.8934,8.3992,0,1,0,0
80632,91.5237,96.7001,1.2858,2.5033,10874.0,777.7260000000001,8.4384,0,1,0,0
80633,94.4537,97.7897,1.281,2.5069,10874.5,780.6401,8.4915,0,1,0,0
80634,96.7716,97.3994,1.2867,2.4876,10875.0,777.1819,8.4828,0,1,0,0
80635,95.7173,95.9415,1.361,2.4493,10875.5,734.7539,8.4716,0,1,0,0
80636,90.0313,93.9378,1.3757,2.4008,10876.0,726.9026,8.4592,0,1,0,0
80637,81.5562,91.6447,1.2652,2.3714,10876.5,790.3889,8.411,0,1,0,0
80638,71.403,88.7503,1.1635,2.356,10877.0,859.4758,8.3629,0,1,0,0
80639,60.6689,85.4897,1.0699,2.3452,10877.5,934.6667,8.3147,0,1,0,0
80640,50.1315,82.2233,1.0302,2.3435,10878.0,970.6853,8.2872,0,1,0,0
80641,43.6171,79.9821,1.0234,2.344,10878.5,977.1351,8.273,0,1,0,0
80642,39.2399,80.0877,1.0166,2.3481,10879.0,983.671,8.2765,0,1,0,0
80643,37.345,80.4323,1.0061,2.3498,10879.5,993.937,8.2841,0,1,0,0
80644,37.2606,81.2448,0.9884,2.3533,10880.0,1011.7361,8.293,0,1,0,0
80645,38.5712,82.7879,1.0077,2.3661,10880.5,992.3589,8.3016,0,1,0,0
80646,45.055,84.2708,1.1253,2.4123,10881.0,888.6519,8.3191,0,1,0,0
80647,57.1293,85.7366,1.2567,2.458,10881.5,795.7349,8.3715,0,1,0,0
80648,72.0997,86.7571,1.3494,2.4726,10882.0,741.0701,8.4238,0,1,0,0
80649,81.5632,85.919,1.3834,2.4491,10882.5,722.8568,8.4761,0,1,0,0
80650,77.9469,82.0066,1.4183,2.4087,10883.0,705.0695,8.5188,0,1,0,0
80651,67.7715,77.5855,1.4681,2.4077,10883.5,681.1525,8.5435,0,1,0,0
80652,58.7771,74.90899999999998,1.7764,2.4481,10884.0,562.9363,8.5682,0,1,0,0
80653,52.9386,75.3656,2.2029,2.5066,10884.5,453.9471,8.5912,0,1,0,0
80654,52.9838,78.4927,2.4035,2.5432,10885.0,416.0599,8.5791,0,1,0,0
80655,59.1969,82.8877,1.949,2.5511,10885.5,513.0836,8.5706,0,1,0,0
80656,71.7944,87.1252,1.5805,2.5505,10886.0,632.7112,8.5733,0,1,0,0
80657,86.2453,88.4565,1.5618,2.5479,10886.5,640.2869,8.5822,0,1,0,0
80658,91.7624,88.4918,1.5535,2.5407,10887.0,643.7078,8.5796,0,1,0,0
80659,90.442,88.6391,1.5324,2.5262,10887.5,652.5711,8.5768,0,1,0,0
80660,88.0341,89.3668,1.4937,2.5027,10888.0,669.4785,8.5895,0,1,0,0
80661,85.6124,90.4425,1.4937,2.4687,10888.5,669.4785,8.6012,0,1,0,0
80662,82.4043,91.1908,1.4332,2.44,10889.0,697.7393,8.5986,0,1,0,0
80663,78.9536,92.2575,1.3697,2.4279,10889.5,730.0869,8.5982,0,1,0,0
80664,78.0152,93.9429,1.3038,2.4318,10890.0,766.9888,8.5969,0,1,0,0
80665,79.1084,96.5631,1.241,2.4523,10890.5,805.8018,8.5957,0,1,0,0
80666,77.8889,99.2854,1.1889,2.4915,10891.0,841.1136,8.5944,0,1,0,0
80667,71.1103,102.3895,1.1403,2.5057,10891.5,876.9622,8.5567,0,1,0,0
80668,64.0288,105.6526,1.0539,2.4481,10892.0,948.8566,8.5156,0,1,0,0
80669,63.5183,107.4257,0.9485,2.338,10892.5,1054.2963,8.4745,0,1,0,0
80670,68.6354,107.6924,0.8536,2.2637,10893.0,1171.5089,8.4485,0,1,0,0
80671,71.0387,105.0627,0.7859,2.2446,10893.5,1272.4265,8.4525,0,1,0,0
80672,69.4043,101.0446,0.7869,2.2532,10894.0,1270.8096,8.4565,0,1,0,0
80673,66.2002,99.2738,0.8387,2.2722,10894.5,1192.3214,8.4605,0,1,0,0
80674,66.6615,99.9465,0.894,2.3245,10895.0,1118.5682,8.4645,0,1,0,0
80675,74.9865,100.992,0.9413,2.3951,10895.5,1062.3606,8.4673,0,1,0,0
80676,89.8618,100.748,0.9413,2.4667,10896.0,1062.3606,8.4522,0,1,0,0
80677,101.0937,98.5508,0.9413,2.5077,10896.5,1062.3606,8.4371,0,1,0,0
80678,103.1749,95.472,0.9844,2.513,10897.0,1015.8472,8.422,0,1,0,0
80679,97.2753,92.954,1.0561,2.4863,10897.5,946.88,8.4029,0,1,0,0
80680,82.2346,91.0198,1.135,2.4271,10898.0,881.0573,8.3835,0,1,0,0
80681,62.612,90.346,1.0919,2.3605,10898.5,915.8348,8.3642,0,1,0,0
80682,46.5654,90.2033,1.0001,2.3176,10899.0,999.9,8.3449,0,1,0,0
80683,43.0523,90.8083,0.9161,2.2954,10899.5,1091.5839,8.3256,0,1,0,0
80684,40.1599,91.4132,0.9161,2.2853,10900.0,1091.5839,8.3361,0,1,0,0
80685,38.1999,91.7324,0.8412,2.2812,10900.5,1188.778,8.3565,0,1,0,0
80686,37.7369,91.2586,0.7998,2.2826,10901.0,1250.3126,8.3612,0,1,0,0
80687,37.2739,90.6619,0.7605,2.2842,10901.5,1314.9243,8.3571,0,1,0,0
80688,35.4931,90.8134,0.7231,2.2865,10902.0,1382.9346,8.3272,0,1,0,0
80689,35.108000000000004,91.0681,0.6875,2.2929,10902.5,1454.5454,8.2915,0,1,0,0
80690,37.7849,90.5259,0.6712,2.2978,10903.0,1489.8689,8.3309,0,1,0,0
80691,41.9946,90.6129,0.6763,2.2976,10903.5,1478.6338,8.3981,0,1,0,0
80692,45.5069,90.8601,0.6974,2.3007,10904.0,1433.8973,8.4582,0,1,0,0
80693,48.9299,90.7729,0.7686,2.333,10904.5,1301.0669,8.4714,0,1,0,0
80694,56.2296,87.9036,0.9124,2.3853,10905.0,1096.0105,8.4841,0,1,0,0
80695,65.9388,79.3418,1.1176,2.4479,10905.5,894.7745,8.4968,0,1,0,0
80696,69.9724,70.6771,1.5733,2.495,10906.0,635.6067,8.5096,0,1,0,0
80697,63.7275,66.4887,2.17,2.5257,10906.5,460.8295,8.5171,0,1,0,0
80698,53.0551,68.4316,2.2451,2.5443,10907.0,445.4145,8.5216,0,1,0,0
80699,45.6191,74.2863,1.9429,2.5619,10907.5,514.6945,8.5262,0,1,0,0
80700,42.9216,80.5754,1.5436,2.5588,10908.0,647.8362,8.5307,0,1,0,0
80701,40.974,87.2235,1.2615,2.5288,10908.5,792.7071,8.5211,0,1,0,0
80702,42.7865,92.5936,1.2182,2.4739,10909.0,820.8833,8.4886,0,1,0,0
80703,52.7526,97.1055,1.1765,2.4277,10909.5,849.9788,8.4561,0,1,0,0
80704,68.1503,99.8056,1.1765,2.4088,10910.0,849.9788,8.425,0,1,0,0
80705,79.8119,101.3739,1.1361,2.4151,10910.5,880.2042,8.42,0,1,0,0
80706,85.1105,102.2925,1.1202,2.459,10911.0,892.6977,8.43,0,1,0,0
80707,93.2262,103.5809,1.12,2.5134,10911.5,892.8571,8.4401,0,1,0,0
80708,105.0123,103.4016,1.056,2.5266,10912.0,946.9697,8.4502,0,1,0,0
80709,109.6868,102.0317,0.9939,2.4949,10912.5,1006.1375,8.4602,0,1,0,0
80710,104.8754,100.7224,0.9765,2.4482,10913.0,1024.0656,8.4632,0,1,0,0
80711,97.9843,99.1575,0.9758,2.4247,10913.5,1024.8002,8.4357,0,1,0,0
80712,94.8307,97.6332,0.9751,2.4113,10914.0,1025.5359,8.4095,0,1,0,0
80713,90.0492,90.78654800000008,0.9298,2.378,10914.5,1075.5001,8.3832,0,1,0,0
80714,77.3508,90.87806868686876,0.8531,2.3313,10915.0,1172.1956,8.3569,0,1,0,0
80715,63.3818,90.9455214285715,0.7933,2.2883,10915.5,1260.5573,8.3307,0,1,0,0
80716,49.9298,91.00832577319595,0.7379,2.2716,10916.0,1355.1971,8.3044,0,1,0,0
80717,46.2766,91.07299791666674,0.7218,2.2755,10916.5,1385.4253,8.3037,0,1,0,0
80718,44.6493,91.13834000000007,0.7292,2.2826,10917.0,1371.3658,8.3078,0,1,0,0
80719,44.2856,91.1917638297873,0.7456,2.2851,10917.5,1341.2018,8.3119,0,1,0,0
80720,43.7836,91.22746666666674,0.7849,2.2835,10918.0,1274.0476,8.3139,0,1,0,0
80721,42.3642,91.24041956521746,0.8054,2.2818,10918.5,1241.619,8.3139,0,1,0,0
80722,41.4228,91.22980329670337,0.8452,2.2828,10919.0,1183.1519,8.3139,0,1,0,0
80723,40.4046,91.19337000000009,0.9213,2.2881,10919.5,1085.4227,8.3098,0,1,0,0
80724,39.4548,91.1425831460675,1.0265,2.2974,10920.0,974.1841,8.3091,0,1,0,0
80725,39.1563,91.08832272727282,1.1437,2.3088,10920.5,874.3552,8.3084,0,1,0,0
80726,39.2579,91.03284827586216,1.1018,2.3205,10921.0,907.6058,8.3096,0,1,0,0
80727,40.111,90.97896279069776,1.0189,2.3239,10921.5,981.4506,8.3107,0,1,0,0
80728,42.5771,90.93514705882362,0.9422,2.3149,10922.0,1061.3458,8.3115,0,1,0,0
80729,44.3582,90.90605000000009,0.8792,2.2976,10922.5,1137.3977,8.3114,0,1,0,0
80730,47.0015,90.89220361445793,0.8636,2.2845,10923.0,1157.9435,8.3113,0,1,0,0
80731,51.8655,90.88098902439033,0.9001,2.313,10923.5,1110.9877,8.3121,0,1,0,0
80732,57.1889,90.83989259259269,0.994,2.3654,10924.0,1006.0362,8.3244,0,1,0,0
80733,69.2933,90.7666400000001,1.1276,2.43,10924.5,886.8394,8.3328,0,1,0,0
80734,83.2844,90.67774050632922,1.1999,2.4785,10925.0,833.4028,8.3602,0,1,0,0
80735,88.7553,90.59156538461548,1.213,2.4838,10925.5,824.4023,8.3867,0,1,0,0
80736,92.8509,90.52208571428581,1.2062,2.4731,10926.0,829.0499,8.4131,0,1,0,0
80737,97.5395,90.47714210526325,1.2364,2.4744,10926.5,808.7997,8.4396,0,1,0,0
80738,100.836,90.46157466666678,1.2713,2.4917,10927.0,786.5964,8.4637,0,1,0,0
80739,102.2077,90.48470000000012,1.2684,2.5141,10927.5,788.3948,8.4634,0,1,0,0
80740,99.3393,90.55312465753435,1.258,2.5412,10928.0,794.9125,8.4631,0,1,0,0
80741,91.1807,90.66881666666679,1.2477,2.5479,10928.5,801.4747,8.4628,0,1,0,0
80742,80.7835,90.81933380281701,1.2034,2.5046,10929.0,830.9789,8.4197,0,1,0,0
80743,69.3186,90.97264285714297,1.083,2.4219,10929.5,923.3611,8.3755,0,1,0,0
80744,59.4916,91.12540144927547,0.9767,2.3634,10930.0,1023.8558,8.331,0,1,0,0
80745,55.3793,91.27070441176481,1.0002,2.327,10930.5,999.8,8.3193,0,1,0,0
80746,55.3002,91.39731343283593,1.0145,2.3226,10931.0,985.7072,8.3132,0,1,0,0
80747,55.7863,91.50529090909102,0.981,2.3228,10931.5,1019.368,8.3071,0,1,0,0
80748,57.3117,91.5940400000001,0.9571,2.3303,10932.0,1044.8229,8.3064,0,1,0,0
80749,60.6424,91.66961718750011,0.9989,2.3503,10932.5,1001.1012,8.306000000000001,0,1,0,0
80750,69.5183,91.76089682539694,1.0789,2.3701,10933.0,926.87,8.2961,0,1,0,0
80751,71.3818,91.91822419354851,1.2096,2.3826,10933.5,826.7196,8.2947,0,1,0,0
80752,69.0532,92.15318688524601,1.2978,2.3935,10934.0,770.5348,8.2882,0,1,0,0
80753,69.0846,92.44059000000013,1.3048,2.4176,10934.5,766.4009,8.2753,0,1,0,0
80754,76.5548,92.72999661016962,1.258,2.4437,10935.0,794.9125,8.277000000000001,0,1,0,0
80755,76.9365,92.97546724137945,1.2547,2.446,10935.5,797.0033,8.2952,0,1,0,0
80756,68.3315,93.15244561403522,1.3003,2.4287,10936.0,769.0533,8.3044,0,1,0,0
80757,63.2532,93.26007500000013,1.2966,2.4079,10936.5,771.2479,8.3071,0,1,0,0
80758,60.9347,93.34741272727285,1.2531,2.3846,10937.0,798.0209,8.2947,0,1,0,0
80759,57.6531,93.4373314814816,1.1566,2.3556,10937.5,864.6031,8.2933,0,1,0,0
80760,50.537,93.52786415094353,1.0336,2.324,10938.0,967.4923,8.2994,0,1,0,0
80761,41.2824,93.60788461538475,0.9141,2.3038,10938.5,1093.9722,8.3068,0,1,0,0
80762,36.3773,93.66995098039229,0.8906,2.3006,10939.0,1122.8385,8.3143,0,1,0,0
