,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS,Zone_Chalk,Zone_Jurassic,Zone_Paleocene,Zone_Tertiary
168384,20-5d-7,3913.0,108.14,12.215,1.266,789.8894,127.544,2.18,325.17,0,0,1,0
168385,20-5d-7,3913.5,116.516,12.216,1.192,838.9261,126.627,2.1790000000000003,325.194,0,0,1,0
168386,20-5d-7,3914.0,116.149,12.219,1.212,825.0825,126.327,2.182,316.848,0,0,1,0
168387,20-5d-7,3914.5,117.455,12.223,1.264,791.1392,126.657,2.182,319.348,0,0,1,0
168388,20-5d-7,3915.0,112.564,12.219,1.28,781.25,127.087,2.181,322.844,0,0,1,0
168389,20-5d-7,3915.5,113.336,12.207,1.25,800.0,127.746,2.176,323.271,0,0,1,0
168390,20-5d-7,3916.0,113.529,12.201,1.242,805.153,128.958,2.172,322.957,0,0,1,0
168391,20-5d-7,3916.5,116.177,12.195,1.223,817.6614,129.25,2.171,324.086,0,0,1,0
168392,20-5d-7,3917.0,113.238,12.207,1.169,855.4319,128.389,2.17,326.118,0,0,1,0
168393,20-5d-7,3917.5,111.117,12.215,1.112,899.2806,129.19899999999998,2.172,328.5540000000001,0,0,1,0
168394,20-5d-7,3918.0,106.363,12.207,1.13,884.9557,129.93,2.177,330.36300000000006,0,0,1,0
168395,20-5d-7,3918.5,109.624,12.237,1.182,846.0237,130.175,2.175,333.301,0,0,1,0
168396,20-5d-7,3919.0,110.93,12.231,1.218,821.018,130.25799999999998,2.171,333.702,0,0,1,0
168397,20-5d-7,3919.5,112.47,12.249,1.117,895.2552,129.477,2.166,329.7290000000001,0,0,1,0
168398,20-5d-7,3920.0,113.43,12.231,1.117,895.2552,128.638,2.172,326.029,0,0,1,0
168399,20-5d-7,3920.5,113.208,12.231,1.152,868.0556,128.582,2.177,324.269,0,0,1,0
168400,20-5d-7,3921.0,111.712,12.226,1.225,816.3265,126.692,2.181,312.8540000000001,0,0,1,0
168401,20-5d-7,3921.5,109.833,12.207,1.239,807.1025,126.997,2.181,306.434,0,0,1,0
168402,20-5d-7,3922.0,108.017,12.189,1.26,793.6508,126.726,2.178,314.545,0,0,1,0
168403,20-5d-7,3922.5,112.103,12.219,1.231,812.3477,130.016,2.171,320.695,0,0,1,0
168404,20-5d-7,3923.0,113.157,12.231,1.222,818.3306,130.695,2.167,324.428,0,0,1,0
168405,20-5d-7,3923.5,113.684,12.255,1.161,861.3264,130.792,2.16,325.677,0,0,1,0
168406,20-5d-7,3924.0,114.086,12.207,1.119,893.6551,131.359,2.157,325.411,0,0,1,0
168407,20-5d-7,3924.5,111.396,12.215,1.073,931.9665,131.569,2.149,342.1,0,0,1,0
168408,20-5d-7,3925.0,114.46,12.207,1.102,907.441,132.166,2.144,349.13199999999995,0,0,1,0
168409,20-5d-7,3925.5,110.533,12.223,1.086,920.8104,131.679,2.14,349.32,0,0,1,0
168410,20-5d-7,3926.0,115.249,12.279000000000002,1.095,913.242,131.21200000000002,2.145,349.9380000000001,0,0,1,0
168411,20-5d-7,3926.5,112.11,12.236,1.112,899.2806,131.52,2.16,349.94199999999995,0,0,1,0
168412,20-5d-7,3927.0,114.569,12.255,1.202,831.9467,131.695,2.172,350.324,0,0,1,0
168413,20-5d-7,3927.5,113.208,12.247,1.264,791.1392,131.218,2.176,348.3,0,0,1,0
168414,20-5d-7,3928.0,116.396,12.249,1.241,805.8018,130.491,2.175,341.074,0,0,1,0
168415,20-5d-7,3928.5,119.08,12.231,1.229,813.6697,129.869,2.175,339.612,0,0,1,0
168416,20-5d-7,3929.0,119.51,12.231,1.22,819.6721,130.349,2.178,331.423,0,0,1,0
168417,20-5d-7,3929.5,118.842,12.239,1.232,811.6883,130.612,2.18,337.706,0,0,1,0
168418,20-5d-7,3930.0,118.928,12.237,1.225,816.3265,130.486,2.185,340.273,0,0,1,0
168419,20-5d-7,3930.5,118.178,12.239,1.246,802.5682,130.779,2.182,340.996,0,0,1,0
168420,20-5d-7,3931.0,118.25,12.247,1.253,798.0846,132.208,2.18,342.001,0,0,1,0
168421,20-5d-7,3931.5,110.851,12.247,1.253,798.0846,132.21,2.175,343.292,0,0,1,0
168422,20-5d-7,3932.0,105.905,12.231,1.1840000000000002,844.5946,131.895,2.176,340.976,0,0,1,0
168423,20-5d-7,3932.5,104.923,12.231,1.175,851.0638,129.428,2.177,337.42,0,0,1,0
168424,20-5d-7,3933.0,106.683,12.237,1.182,846.0237,128.07399999999998,2.177,327.165,0,0,1,0
168425,20-5d-7,3933.5,106.487,12.239,1.202,831.9467,128.674,2.176,327.13,0,0,1,0
168426,20-5d-7,3934.0,106.298,12.231,1.214,823.7233,128.30200000000002,2.173,325.283,0,0,1,0
168427,20-5d-7,3934.5,111.275,12.237,1.222,818.3306,129.923,2.175,328.472,0,0,1,0
168428,20-5d-7,3935.0,115.488,12.255,1.175,851.0638,130.08700000000002,2.18,327.4120000000001,0,0,1,0
168429,20-5d-7,3935.5,117.349,12.243,1.121,892.0606,129.234,2.189,327.077,0,0,1,0
168430,20-5d-7,3936.0,117.572,12.231,1.136,880.2817,128.317,2.19,324.636,0,0,1,0
168431,20-5d-7,3936.5,118.492,12.231,1.181,846.7401,127.789,2.19,321.749,0,0,1,0
168432,20-5d-7,3937.0,115.413,12.219,1.185,843.8819,126.805,2.187,318.666,0,0,1,0
168433,20-5d-7,3937.5,113.562,12.212,1.177,849.6176,126.394,2.189,316.684,0,0,1,0
168434,20-5d-7,3938.0,114.898,12.24,1.169,855.4319,126.27,2.186,317.202,0,0,1,0
168435,20-5d-7,3938.5,117.913,12.255,1.199,834.0284,126.851,2.177,319.4790000000001,0,0,1,0
168436,20-5d-7,3939.0,114.386,12.239,1.179,848.1764,127.705,2.167,323.151,0,0,1,0
168437,20-5d-7,3939.5,109.509,12.243,1.162,860.5853,128.49200000000002,2.1630000000000003,326.219,0,0,1,0
168438,20-5d-7,3940.0,107.698,12.243,1.144,874.1259,128.451,2.168,327.344,0,0,1,0
168439,20-5d-7,3940.5,108.258,12.237,1.199,834.0284,128.455,2.178,328.939,0,0,1,0
168440,20-5d-7,3941.0,112.947,12.237,1.249,800.6406,128.637,2.185,329.264,0,0,1,0
168441,20-5d-7,3941.5,114.107,12.247,1.25,800.0,128.961,2.191,329.39,0,0,1,0
168442,20-5d-7,3942.0,113.916,12.231,1.242,805.153,128.984,2.191,332.392,0,0,1,0
168443,20-5d-7,3942.5,113.237,12.231,1.257,795.545,128.64700000000002,2.188,331.771,0,0,1,0
168444,20-5d-7,3943.0,115.04,12.225,1.271,786.7819999999998,128.306,2.1830000000000003,323.618,0,0,1,0
168445,20-5d-7,3943.5,118.045,12.219,1.202,831.9467,126.908,2.18,323.48,0,0,1,0
168446,20-5d-7,3944.0,116.338,12.207,1.144,874.1259,127.593,2.181,321.151,0,0,1,0
168447,20-5d-7,3944.5,113.975,12.219,1.134,881.8342,128.47899999999998,2.177,325.443,0,0,1,0
168448,20-5d-7,3945.0,111.083,12.212,1.177,849.6176,129.68,2.178,329.5130000000001,0,0,1,0
168449,20-5d-7,3945.5,110.698,12.207,1.237,808.4075,130.344,2.184,335.102,0,0,1,0
168450,20-5d-7,3946.0,111.814,12.223,1.235,809.7166,130.298,2.192,338.987,0,0,1,0
168451,20-5d-7,3946.5,114.394,12.239,1.256,796.1783,131.763,2.192,340.999,0,0,1,0
168452,20-5d-7,3947.0,114.623,12.231,1.29,775.1938,131.355,2.182,340.3,0,0,1,0
168453,20-5d-7,3947.5,115.984,12.239,1.288,776.3975,130.201,2.177,339.8040000000001,0,0,1,0
168454,20-5d-7,3948.0,114.688,12.237,1.244,803.8585,129.727,2.172,337.042,0,0,1,0
168455,20-5d-7,3948.5,115.758,12.231,1.1909999999999998,839.6306,129.52,2.171,335.421,0,0,1,0
168456,20-5d-7,3949.0,111.997,12.225,1.165,858.3691,129.168,2.168,328.55,0,0,1,0
168457,20-5d-7,3949.5,111.996,12.219,1.071,933.7068,128.789,2.17,327.523,0,0,1,0
168458,20-5d-7,3950.0,109.709,12.231,1.031,969.9321,128.322,2.174,327.894,0,0,1,0
168459,20-5d-7,3950.5,109.082,12.231,1.069,935.4537,128.062,2.177,327.101,0,0,1,0
168460,20-5d-7,3951.0,108.292,12.231,1.145,873.3625,128.28799999999998,2.1790000000000003,331.081,0,0,1,0
168461,20-5d-7,3951.5,112.665,12.255,1.226,815.6607,128.477,2.18,329.98,0,0,1,0
168462,20-5d-7,3952.0,113.425,12.302,1.255,796.8127,128.517,2.181,327.177,0,0,1,0
168463,20-5d-7,3952.5,115.408,12.269,1.262,792.3931,128.018,2.1790000000000003,320.425,0,0,1,0
168464,20-5d-7,3953.0,114.714,12.255,1.225,816.3265,127.688,2.178,319.461,0,0,1,0
168465,20-5d-7,3953.5,115.418,12.271,1.171,853.9709,128.52100000000002,2.174,324.29,0,0,1,0
168466,20-5d-7,3954.0,115.181,12.271,1.144,874.1259,129.063,2.168,329.30300000000005,0,0,1,0
168467,20-5d-7,3954.5,110.952,12.279000000000002,1.167,856.898,129.583,2.165,339.153,0,0,1,0
168468,20-5d-7,3955.0,111.884,12.279000000000002,1.179,848.1764,130.541,2.17,341.531,0,0,1,0
168469,20-5d-7,3955.5,111.142,12.279000000000002,1.153,867.3027,131.394,2.18,343.541,0,0,1,0
168470,20-5d-7,3956.0,114.768,12.279000000000002,1.127,887.3115,132.154,2.184,339.8930000000001,0,0,1,0
168471,20-5d-7,3956.5,118.966,12.273,1.161,861.3264,131.482,2.18,337.579,0,0,1,0
168472,20-5d-7,3957.0,118.205,12.273,1.182,846.0237,130.67,2.176,334.086,0,0,1,0
168473,20-5d-7,3957.5,117.433,12.271,1.134,881.8342,130.523,2.181,330.18300000000005,0,0,1,0
168474,20-5d-7,3958.0,114.377,12.279000000000002,1.163,859.8452,130.25799999999998,2.182,329.74,0,0,1,0
168475,20-5d-7,3958.5,116.598,12.271,1.19,840.3361,129.934,2.185,328.19699999999995,0,0,1,0
168476,20-5d-7,3959.0,115.986,12.271,1.278,782.4726,129.64700000000002,2.184,329.716,0,0,1,0
168477,20-5d-7,3959.5,112.416,12.267,1.2919999999999998,773.9938,130.24200000000002,2.182,332.209,0,0,1,0
168478,20-5d-7,3960.0,109.274,12.279000000000002,1.254,797.4482,130.975,2.181,334.527,0,0,1,0
168479,20-5d-7,3960.5,109.482,12.279000000000002,1.247,801.9246,131.425,2.181,334.45,0,0,1,0
168480,20-5d-7,3961.0,112.571,12.279000000000002,1.231,812.3477,131.53799999999998,2.186,333.26199999999994,0,0,1,0
168481,20-5d-7,3961.5,112.38,12.275,1.239,807.1025,130.85399999999998,2.184,330.795,0,0,1,0
168482,20-5d-7,3962.0,112.798,12.326,1.195,836.8201,130.442,2.1790000000000003,324.73,0,0,1,0
168483,20-5d-7,3962.5,111.59,12.279000000000002,1.161,861.3264,130.209,2.172,322.384,0,0,1,0
168484,20-5d-7,3963.0,115.737,12.279000000000002,1.109,901.7133,129.276,2.171,319.186,0,0,1,0
168485,20-5d-7,3963.5,112.697,12.279000000000002,1.095,913.242,128.717,2.172,317.379,0,0,1,0
168486,20-5d-7,3964.0,113.03,12.274,1.078,927.6438,128.407,2.174,317.11,0,0,1,0
168487,20-5d-7,3964.5,112.529,12.279000000000002,1.104,905.7971,128.239,2.177,317.2920000000001,0,0,1,0
168488,20-5d-7,3965.0,116.365,12.263,1.127,887.3115,128.33,2.1790000000000003,317.002,0,0,1,0
168489,20-5d-7,3965.5,114.823,12.263,1.144,874.1259,128.22,2.1830000000000003,317.293,0,0,1,0
168490,20-5d-7,3966.0,111.033,12.267,1.148,871.0801,128.19899999999998,2.185,319.433,0,0,1,0
168491,20-5d-7,3966.5,111.568,12.263,1.142,875.6568,128.661,2.1830000000000003,319.331,0,0,1,0
168492,20-5d-7,3967.0,111.019,12.263,1.162,860.5853,128.724,2.177,318.18,0,0,1,0
168493,20-5d-7,3967.5,113.189,12.267,1.207,828.5004,128.691,2.172,318.345,0,0,1,0
168494,20-5d-7,3968.0,110.595,12.255,1.243,804.5052,128.197,2.168,318.769,0,0,1,0
168495,20-5d-7,3968.5,112.678,12.255,1.212,825.0825,128.243,2.168,319.7990000000001,0,0,1,0
168496,20-5d-7,3969.0,112.386,12.267,1.134,881.8342,127.904,2.17,319.7870000000001,0,0,1,0
168497,20-5d-7,3969.5,112.223,12.255,1.069,935.4537,128.393,2.173,319.696,0,0,1,0
168498,20-5d-7,3970.0,109.724,12.255,1.057,946.0737,128.53799999999998,2.177,322.933,0,0,1,0
168499,20-5d-7,3970.5,107.348,12.263,1.121,892.0606,128.351,2.178,315.6690000000001,0,0,1,0
168500,20-5d-7,3971.0,108.089,12.259,1.147,871.8396,127.972,2.178,325.043,0,0,1,0
168501,20-5d-7,3971.5,111.691,12.255,1.157,864.3043,126.648,2.182,316.955,0,0,1,0
168502,20-5d-7,3972.0,113.618,12.267,1.135,881.0573,126.545,2.187,315.759,0,0,1,0
168503,20-5d-7,3972.5,113.554,12.279000000000002,1.144,874.1259,126.445,2.193,315.257,0,0,1,0
168504,20-5d-7,3973.0,108.633,12.279000000000002,1.177,849.6176,126.28,2.196,320.456,0,0,1,0
168505,20-5d-7,3973.5,107.421,12.286,1.166,857.6329,126.117,2.193,329.676,0,0,1,0
168506,20-5d-7,3974.0,108.192,12.286,1.183,845.3085,126.902,2.1830000000000003,328.186,0,0,1,0
168507,20-5d-7,3974.5,111.033,12.279000000000002,1.1909999999999998,839.6306,127.936,2.174,322.8590000000001,0,0,1,0
168508,20-5d-7,3975.0,113.922,12.273,1.194,837.5209,128.187,2.173,331.416,0,0,1,0
168509,20-5d-7,3975.5,112.724,12.279000000000002,1.135,881.0573,128.003,2.181,334.289,0,0,1,0
168510,20-5d-7,3976.0,114.375,12.279000000000002,1.126,888.0994,128.197,2.186,324.36,0,0,1,0
168511,20-5d-7,3976.5,116.369,12.255,1.175,851.0638,127.467,2.187,325.736,0,0,1,0
168512,20-5d-7,3977.0,116.449,12.255,1.228,814.3322,127.04,2.185,325.593,0,0,1,0
168513,20-5d-7,3977.5,115.241,12.247,1.222,818.3306,128.093,2.186,327.055,0,0,1,0
168514,20-5d-7,3978.0,114.294,12.255,1.197,835.4219,128.541,2.186,341.29,0,0,1,0
168515,20-5d-7,3978.5,114.297,12.239,1.205,829.8755,128.286,2.186,338.446,0,0,1,0
168516,20-5d-7,3979.0,113.626,12.267,1.221,819.0009,128.03799999999998,2.182,316.06,0,0,1,0
168517,20-5d-7,3979.5,113.042,12.273,1.252,798.722,127.399,2.186,303.493,0,0,1,0
168518,20-5d-7,3980.0,114.344,12.255,1.307,765.1109,126.583,2.186,297.283,0,0,1,0
168519,20-5d-7,3980.5,117.94,12.263,1.325,754.717,127.073,2.182,301.44,0,0,1,0
168520,20-5d-7,3981.0,118.072,12.255,1.314,761.035,127.55,2.176,313.713,0,0,1,0
168521,20-5d-7,3981.5,116.898,12.267,1.288,776.3975,127.817,2.17,320.572,0,0,1,0
168522,20-5d-7,3982.0,114.656,12.279000000000002,1.259,794.2812,129.707,2.169,337.162,0,0,1,0
168523,20-5d-7,3982.5,111.051,12.279000000000002,1.232,811.6883,131.686,2.169,340.4480000000001,0,0,1,0
168524,20-5d-7,3983.0,111.107,12.284,1.241,805.8018,132.0,2.171,346.423,0,0,1,0
168525,20-5d-7,3983.5,112.709,12.302,1.276,783.699,132.105,2.172,351.306,0,0,1,0
168526,20-5d-7,3984.0,111.885,12.286,1.304,766.8712,131.486,2.168,346.867,0,0,1,0
168527,20-5d-7,3984.5,110.241,12.294,1.274,784.9293,131.501,2.172,336.834,0,0,1,0
168528,20-5d-7,3985.0,108.799,12.286,1.267,789.2660000000002,129.386,2.175,338.532,0,0,1,0
168529,20-5d-7,3985.5,113.825,12.302,1.258,794.9125,129.58100000000002,2.1830000000000003,319.31,0,0,1,0
168530,20-5d-7,3986.0,115.98,12.302,1.28,781.25,129.916,2.176,316.806,0,0,1,0
168531,20-5d-7,3986.5,113.2,12.326,1.26,793.6508,129.523,2.1630000000000003,325.663,0,0,1,0
168532,20-5d-7,3987.0,113.767,12.302,1.261,793.0214,131.299,2.149,336.894,0,0,1,0
168533,20-5d-7,3987.5,112.641,12.31,1.245,803.2128,132.118,2.146,328.478,0,0,1,0
168534,20-5d-7,3988.0,115.792,12.29,1.242,805.153,132.31,2.157,341.385,0,0,1,0
168535,20-5d-7,3988.5,113.933,12.294,1.255,796.8127,132.714,2.171,351.587,0,0,1,0
168536,20-5d-7,3989.0,113.766,12.286,1.281,780.6401,131.859,2.184,350.245,0,0,1,0
168537,20-5d-7,3989.5,113.937,12.296,1.267,789.2660000000002,131.951,2.192,351.3119999999999,0,0,1,0
168538,20-5d-7,3990.0,113.378,12.279000000000002,1.266,789.8894,132.063,2.195,343.0680000000001,0,0,1,0
168539,20-5d-7,3990.5,119.594,12.279000000000002,1.238,807.7544,132.29,2.195,335.417,0,0,1,0
168540,20-5d-7,3991.0,115.98,12.279000000000002,1.235,809.7166,130.899,2.193,334.6980000000001,0,0,1,0
168541,20-5d-7,3991.5,114.479,12.294,1.264,791.1392,128.86,2.19,333.047,0,0,1,0
168542,20-5d-7,3992.0,109.205,12.294,1.272,786.1636,128.757,2.189,331.224,0,0,1,0
168543,20-5d-7,3992.5,111.868,12.302,1.241,805.8018,127.993,2.186,301.475,0,0,1,0
168544,20-5d-7,3993.0,115.816,12.302,1.192,838.9261,127.339,2.1830000000000003,289.18,0,0,1,0
168545,20-5d-7,3993.5,113.478,12.312,1.222,818.3306,127.888,2.175,287.754,0,0,1,0
168546,20-5d-7,3994.0,114.558,12.334,1.234,810.3728,129.014,2.1630000000000003,313.393,0,0,1,0
168547,20-5d-7,3994.5,115.671,12.341,1.256,796.1783,132.417,2.155,327.252,0,0,1,0
168548,20-5d-7,3995.0,116.498,12.362,1.222,818.3306,130.629,2.16,336.881,0,0,1,0
168549,20-5d-7,3995.5,117.461,12.39,1.203,831.2552,132.879,2.173,362.6,0,0,1,0
168550,20-5d-7,3996.0,112.761,12.416,1.189,841.0429,130.313,2.191,360.265,0,0,1,0
168551,20-5d-7,3996.5,116.805,12.374,1.231,812.3477,131.27,2.195,326.024,0,0,1,0
168552,20-5d-7,3997.0,114.464,12.398,1.306,765.6968,129.636,2.193,305.607,0,0,1,0
168553,20-5d-7,3997.5,117.314,12.41,1.368,730.9941,128.31,2.187,300.863,0,0,1,0
168554,20-5d-7,3998.0,117.771,12.334,1.374,727.8021,128.067,2.1790000000000003,293.159,0,0,1,0
168555,20-5d-7,3998.5,121.317,12.326,1.329,752.4454,129.161,2.175,298.851,0,0,1,0
168556,20-5d-7,3999.0,120.227,12.338,1.251,799.3605,132.56799999999998,2.1590000000000003,309.12,0,0,1,0
168557,20-5d-7,3999.5,113.881,12.334,1.229,813.6697,136.207,2.142,334.142,0,0,1,0
168558,20-5d-7,4000.0,112.577,12.342,1.244,803.8585,138.093,2.126,367.542,0,0,1,0
168559,20-5d-7,4000.5,113.698,12.29,1.254,797.4482,137.096,2.131,360.226,0,0,1,0
168560,20-5d-7,4001.0,119.932,12.314,1.221,819.0009,138.259,2.147,377.445,0,0,1,0
168561,20-5d-7,4001.5,115.177,12.302,1.214,823.7233,135.963,2.169,367.402,0,0,1,0
168562,20-5d-7,4002.0,110.006,12.318,1.224,816.9935,134.249,2.18,360.12,0,0,1,0
168563,20-5d-7,4002.5,107.13,12.31,1.256,796.1783,130.34799999999998,2.185,326.862,0,0,1,0
168564,20-5d-7,4003.0,111.534,12.302,1.264,791.1392,128.545,2.18,330.108,0,0,1,0
168565,20-5d-7,4003.5,117.019,12.314,1.319,758.1501,128.218,2.177,325.1740000000001,0,0,1,0
168566,20-5d-7,4004.0,118.608,12.29,1.283,779.4232,128.297,2.175,325.259,0,0,1,0
168567,20-5d-7,4004.5,118.315,12.29,1.136,880.2817,128.308,2.181,337.973,0,0,1,0
168568,20-5d-7,4005.0,117.496,12.302,1.147,871.8396,128.55200000000002,2.189,326.286,0,0,1,0
168569,20-5d-7,4005.5,120.55,12.302,1.2919999999999998,773.9938,128.312,2.193,325.382,0,0,1,0
168570,20-5d-7,4006.0,119.162,12.31,1.378,725.6894,127.969,2.194,324.335,0,0,1,0
168571,20-5d-7,4006.5,116.761,12.255,1.36,735.2941,127.824,2.189,320.87,0,0,1,0
168572,20-5d-7,4007.0,113.347,12.267,1.26,793.6508,127.42,2.192,319.616,0,0,1,0
168573,20-5d-7,4007.5,115.013,12.255,1.223,817.6614,127.453,2.197,318.98,0,0,1,0
168574,20-5d-7,4008.0,120.056,12.261,1.242,805.153,127.519,2.198,318.1670000000001,0,0,1,0
168575,20-5d-7,4008.5,120.245,12.279000000000002,1.328,753.0121,126.028,2.192,318.171,0,0,1,0
168576,20-5d-7,4009.0,116.828,12.271,1.354,738.5524,128.531,2.1830000000000003,330.14,0,0,1,0
168577,20-5d-7,4009.5,111.593,12.263,1.3,769.2308,128.686,2.1790000000000003,326.638,0,0,1,0
168578,20-5d-7,4010.0,113.585,12.255,1.273,785.546,128.707,2.181,321.944,0,0,1,0
168579,20-5d-7,4010.5,117.507,12.263,1.241,805.8018,128.795,2.186,319.391,0,0,1,0
168580,20-5d-7,4011.0,118.765,12.283,1.3090000000000002,763.942,128.806,2.191,318.581,0,0,1,0
168581,20-5d-7,4011.5,114.979,12.284,1.383,723.0658,128.989,2.188,314.565,0,0,1,0
168582,20-5d-7,4012.0,114.293,12.279000000000002,1.398,715.3076,128.175,2.175,316.887,0,0,1,0
168583,20-5d-7,4012.5,116.821,12.279000000000002,1.324,755.2869999999998,131.292,2.162,327.2940000000001,0,0,1,0
168584,20-5d-7,4013.0,118.137,12.294,1.263,791.7656,131.42600000000002,2.1590000000000003,340.34,0,0,1,0
168585,20-5d-7,4013.5,120.42,12.559,1.187,842.46,132.06,2.161,341.75699999999995,0,0,1,0
168586,20-5d-7,4014.0,119.739,12.284,1.169,855.4319,132.004,2.158,345.555,0,0,1,0
168587,20-5d-7,4014.5,120.253,12.279000000000002,1.124,889.6797,132.592,2.154,344.271,0,0,1,0
168588,20-5d-7,4015.0,119.478,12.302,1.1840000000000002,844.5946,131.05200000000002,2.154,340.659,0,0,1,0
168589,20-5d-7,4015.5,116.84,12.362,1.096,912.4088,129.493,2.162,335.49300000000005,0,0,1,0
168590,20-5d-7,4016.0,117.021,12.279000000000002,1.068,936.3297,130.11700000000002,2.165,335.543,0,0,1,0
168591,20-5d-7,4016.5,113.412,12.294,1.053,949.6677,129.873,2.165,337.089,0,0,1,0
168592,20-5d-7,4017.0,113.812,12.314,1.245,803.2128,131.406,2.165,338.029,0,0,1,0
168593,20-5d-7,4017.5,110.579,12.326,1.259,794.2812,131.0,2.168,340.457,0,0,1,0
168594,20-5d-7,4018.0,113.112,12.326,1.264,791.1392,130.515,2.175,338.831,0,0,1,0
168595,20-5d-7,4018.5,110.317,12.302,1.228,814.3322,130.564,2.177,337.444,0,0,1,0
168596,20-5d-7,4019.0,112.846,12.286,1.138,878.7346,130.311,2.177,336.69199999999995,0,0,1,0
168597,20-5d-7,4019.5,111.57,12.296,1.1,909.0909,129.679,2.177,334.01199999999994,0,0,1,0
168598,20-5d-7,4020.0,112.428,12.279000000000002,1.104,905.7971,127.973,2.182,328.636,0,0,1,0
168599,20-5d-7,4020.5,111.052,12.294,1.179,848.1764,128.266,2.181,327.858,0,0,1,0
168600,20-5d-7,4021.0,110.933,12.279000000000002,1.243,804.5052,128.834,2.178,324.749,0,0,1,0
168601,20-5d-7,4021.5,111.604,12.294,1.283,779.4232,128.668,2.18,325.2,0,0,1,0
168602,20-5d-7,4022.0,109.57,12.286,1.294,772.7975,128.77,2.181,327.166,0,0,1,0
168603,20-5d-7,4022.5,110.532,12.264,1.305,766.2836,129.259,2.182,328.55,0,0,1,0
168604,20-5d-7,4023.0,113.726,12.29,1.263,791.7656,129.089,2.178,329.146,0,0,1,0
168605,20-5d-7,4023.5,114.646,12.288,1.19,840.3361,128.511,2.1830000000000003,325.672,0,0,1,0
168606,20-5d-7,4024.0,115.528,12.261,1.197,835.4219,128.118,2.189,324.557,0,0,1,0
168607,20-5d-7,4024.5,114.239,12.263,1.287,777.0008,127.847,2.19,324.1140000000001,0,0,1,0
168608,20-5d-7,4025.0,114.474,12.279000000000002,1.355,738.0074,127.642,2.188,322.522,0,0,1,0
168609,20-5d-7,4025.5,115.708,12.279000000000002,1.325,754.717,128.20600000000002,2.1830000000000003,319.9,0,0,1,0
168610,20-5d-7,4026.0,115.775,12.279000000000002,1.304,766.8712,128.879,2.176,321.645,0,0,1,0
168611,20-5d-7,4026.5,115.253,12.279000000000002,1.293,773.3952,129.21,2.166,326.101,0,0,1,0
168612,20-5d-7,4027.0,112.969,12.294,1.287,777.0008,129.924,2.166,334.9380000000001,0,0,1,0
168613,20-5d-7,4027.5,113.349,12.302,1.26,793.6508,130.41,2.176,339.204,0,0,1,0
168614,20-5d-7,4028.0,120.597,12.302,1.21,826.4462,130.719,2.19,342.445,0,0,1,0
168615,20-5d-7,4028.5,119.764,12.279000000000002,1.259,794.2812,131.386,2.194,343.509,0,0,1,0
168616,20-5d-7,4029.0,119.924,12.279000000000002,1.304,766.8712,130.66899999999998,2.193,341.672,0,0,1,0
168617,20-5d-7,4029.5,111.339,12.279000000000002,1.344,744.0476,130.347,2.188,332.774,0,0,1,0
168618,20-5d-7,4030.0,108.791,12.274,1.347,742.3905,130.158,2.184,328.824,0,0,1,0
168619,20-5d-7,4030.5,105.672,12.267,1.342,745.1565,130.10399999999998,2.175,324.245,0,0,1,0
168620,20-5d-7,4031.0,108.163,12.267,1.358,736.377,129.885,2.168,322.403,0,0,1,0
168621,20-5d-7,4031.5,115.152,12.255,1.253,798.0846,128.56799999999998,2.161,325.051,0,0,1,0
168622,20-5d-7,4032.0,117.599,12.239,1.081,925.0694,128.428,2.165,317.521,0,0,1,0
168623,20-5d-7,4032.5,116.562,12.231,0.971,1029.8661,128.29399999999998,2.178,324.765,0,0,1,0
168624,20-5d-7,4033.0,110.584,12.255,1.062,941.6196,128.273,2.19,320.918,0,0,1,0
168625,20-5d-7,4033.5,107.519,12.25,1.221,819.0009,129.168,2.191,323.372,0,0,1,0
168626,20-5d-7,4034.0,114.761,12.263,1.36,735.2941,129.498,2.181,324.772,0,0,1,0
168627,20-5d-7,4034.5,119.504,12.273,1.399,714.7963,129.977,2.171,325.893,0,0,1,0
168628,20-5d-7,4035.0,125.382,12.279000000000002,1.337,747.9432,130.149,2.164,329.259,0,0,1,0
168629,20-5d-7,4035.5,123.853,12.263,1.307,765.1109,130.149,2.166,335.8930000000001,0,0,1,0
168630,20-5d-7,4036.0,121.206,12.279000000000002,1.284,778.8162,131.29,2.171,338.592,0,0,1,0
168631,20-5d-7,4036.5,119.471,12.243,1.3019999999999998,768.0491,132.194,2.18,341.50699999999995,0,0,1,0
168632,20-5d-7,4037.0,114.309,12.255,1.257,795.545,131.763,2.184,340.027,0,0,1,0
168633,20-5d-7,4037.5,114.995,12.231,1.18,847.4576,131.435,2.1830000000000003,337.496,0,0,1,0
168634,20-5d-7,4038.0,112.314,12.223,1.208,827.8146,130.967,2.181,327.381,0,0,1,0
168635,20-5d-7,4038.5,113.06,12.183,1.148,871.0801,130.44,2.178,325.915,0,0,1,0
168636,20-5d-7,4039.0,113.441,12.215,1.08,925.9259,128.47799999999998,2.184,319.8590000000001,0,0,1,0
168637,20-5d-7,4039.5,116.298,12.207,1.038,963.3912,127.737,2.189,317.195,0,0,1,0
168638,20-5d-7,4040.0,117.612,12.207,1.16,862.069,127.656,2.189,315.539,0,0,1,0
168639,20-5d-7,4040.5,115.757,12.207,1.244,803.8585,126.627,2.182,314.51,0,0,1,0
