,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS
14512,22-14b-5,9274.0,43.8086,11.8908,0.7519,1329.9641,79.4257,2.3065,134.368
14513,22-14b-5,9274.5,39.579,11.8767,0.7326,1365.0015,80.0307,2.2975,134.1019
14514,22-14b-5,9275.0,34.6798,11.8873,0.7363,1358.1421,81.109,2.2932,134.3732
14515,22-14b-5,9275.5,33.3681,11.8661,0.7509999999999999,1331.558,82.0458,2.2984,135.3204
14516,22-14b-5,9276.0,33.2241,11.8696,0.7439,1344.2667,82.2977,2.293,132.0515
14517,22-14b-5,9276.5,34.5102,11.8767,0.7256,1378.1698,81.6897,2.2926,140.7419
14518,22-14b-5,9277.0,37.9334,11.8767,0.6994,1429.797,82.7674,2.3184,141.2003
14519,22-14b-5,9277.5,43.4555,11.8837,0.6828,1464.5577,81.4237,2.3354,131.0952
14520,22-14b-5,9278.0,45.4918,11.8837,0.684,1461.9883,80.9965,2.3249,130.7708
14521,22-14b-5,9278.5,42.6249,11.8767,0.6914,1446.3408,80.656,2.3639,129.0048
14522,22-14b-5,9279.0,39.2018,11.8696,0.7336,1363.1406,79.7404,2.3439,128.914
14523,22-14b-5,9279.5,37.1655,11.8767,0.7745,1291.1555,79.6913,2.3352,128.10299999999998
14524,22-14b-5,9280.0,43.3485,11.8767,0.7671,1303.6111,79.65899999999998,2.3375,128.6277
14525,22-14b-5,9280.5,45.1945,11.8767,0.7589,1317.6967,79.9382,2.3256,129.2635
14526,22-14b-5,9281.0,44.4217,11.8767,0.762,1312.3359,79.8718,2.3045,129.8321
14527,22-14b-5,9281.5,42.5256,11.8767,0.7515,1330.672,79.9367,2.3268,130.0623
14528,22-14b-5,9282.0,40.2942,11.8767,0.7729,1293.8285,80.0084,2.3388,132.9843
14529,22-14b-5,9282.5,43.1825,11.8696,0.8082,1237.3175,79.9659,2.3044,132.2422
14530,22-14b-5,9283.0,44.2542,11.8555,0.8574,1166.3168,80.0762,2.3505,131.3599
14531,22-14b-5,9283.5,46.6143,11.8978,0.8957,1116.4453,80.2682,2.4181,129.9273
14532,22-14b-5,9284.0,45.2404,11.9084,0.8775,1139.6012,80.8126,2.3951,128.7788
14533,22-14b-5,9284.5,45.543,11.8978,0.8305,1204.0939,80.6754,2.3559,129.9536
14534,22-14b-5,9285.0,44.0317,11.9049,0.8069,1239.3109,80.0459,2.3182,129.519
14535,22-14b-5,9285.5,43.5704,11.9049,0.7404,1350.6212,78.7468,2.3141,131.3471
14536,22-14b-5,9286.0,41.9583,11.912,0.7209,1387.1549,79.4486,2.3712,132.0647
14537,22-14b-5,9286.5,43.5704,11.919,0.7454,1341.5615,79.0563,2.3248,132.4434
14538,22-14b-5,9287.0,44.737,11.919,0.7501,1333.1555,78.8579,2.3268,132.9416
14539,22-14b-5,9287.5,41.4119,11.919,0.7712,1296.6805,78.6081,2.3272,137.2879
14540,22-14b-5,9288.0,39.4975,11.9084,0.8293,1205.8363,78.6768,2.3208,138.3083
14541,22-14b-5,9288.5,36.1918,11.919,0.8687,1151.1454,78.312,2.306,137.9722
14542,22-14b-5,9289.0,35.8895,11.9296,0.8524,1173.1581,78.2235,2.3814,138.4939
14543,22-14b-5,9289.5,36.3186,11.919,0.8785,1138.304,79.0844,2.3246,138.8199
14544,22-14b-5,9290.0,36.0977,11.919,0.9424,1061.1206,80.0839,2.2996,138.3497
14545,22-14b-5,9290.5,37.1053,11.9261,0.9514,1051.0826,80.2541,2.3087,138.0204
14546,22-14b-5,9291.0,35.6687,11.9331,0.972,1028.8066,80.5358,2.3138,138.16899999999998
14547,22-14b-5,9291.5,35.5351,11.9402,1.0225,977.9951,80.7991,2.3303,136.572
14548,22-14b-5,9292.0,33.3372,11.9331,1.0342,966.931,80.8287,2.3129,134.4907
14549,22-14b-5,9292.5,35.4675,11.9543,1.0435,958.3134,80.3397,2.3308,133.385
14550,22-14b-5,9293.0,38.4223,11.9684,1.2431,804.4405,80.6213,2.3434,132.5445
14551,22-14b-5,9293.5,40.1977,11.9825,1.4538,687.8525,79.8861,2.3536,129.4258
14552,22-14b-5,9294.0,38.269,11.9966,1.5709,636.5778,79.5867,2.3473,129.096
14553,22-14b-5,9294.5,37.1606,11.9931,1.4615,684.2285,78.7395,2.3409,128.5421
14554,22-14b-5,9295.0,38.6152,11.9825,1.33,751.8797,75.8975,2.3704,126.7495
14555,22-14b-5,9295.5,37.2046,12.0143,1.4839,673.8999,72.2658,2.4293,123.4507
14556,22-14b-5,9296.0,35.9955,12.0354,1.6881,592.382,68.1808,2.6229,115.9359
14557,22-14b-5,9296.5,31.8398,12.0248,1.8453,541.9173,63.397,2.6455,110.3361
14558,22-14b-5,9297.0,31.2353,12.0319,2.3176,431.4808,56.5357,2.6359,99.0542
14559,22-14b-5,9297.5,30.933000000000003,12.0389,2.7046,369.7404,56.4498,2.6249,90.8606
14560,22-14b-5,9298.0,32.4444,12.0319,2.5334,394.7264,56.2534,2.6341,92.5532
14561,22-14b-5,9298.5,32.1421,12.0178,1.9422,514.8801,58.9312,2.524,101.4937
14562,22-14b-5,9299.0,31.2353,11.9966,1.2836,779.0589,63.1063,2.3724,107.1395
14563,22-14b-5,9299.5,32.6459,11.9825,0.9864,1013.7875,72.08800000000002,2.3021,111.7428
14564,22-14b-5,9300.0,35.3886,11.9754,0.866,1154.7344,77.2153,2.3066,118.9371
14565,22-14b-5,9300.5,37.9076,11.9754,0.7991,1251.4078,78.3342,2.3264,123.5573
14566,22-14b-5,9301.0,36.4969,11.9825,0.7457,1341.0219,79.9891,2.3152,128.0987
14567,22-14b-5,9301.5,37.18,11.9719,0.726,1377.4104,80.047,2.356,129.4952
14568,22-14b-5,9302.0,36.8778,11.9684,0.7522,1329.4336,79.71300000000002,2.347,129.7952
14569,22-14b-5,9302.5,38.2884,11.9754,0.8065,1239.9255,80.0011,2.3494,129.2253
14570,22-14b-5,9303.0,39.2203,11.9719,0.8421,1187.5074,78.9448,2.3412,128.2531
14571,22-14b-5,9303.5,41.437,11.9754,0.8473,1180.2195,79.2353,2.3503,127.4264
14572,22-14b-5,9304.0,40.0264,11.9825,0.8631,1158.6143,78.5226,2.3822,126.8503
14573,22-14b-5,9304.5,37.3926,11.9754,0.9023,1108.2788,77.6087,2.4017,126.5043
14574,22-14b-5,9305.0,35.4782,11.9613,0.9673,1033.8054,76.7262,2.327,126.3079
14575,22-14b-5,9305.5,35.4981,11.9613,1.0795,926.3549,76.9444,2.3889,126.2365
14576,22-14b-5,9306.0,34.8825,11.9472,1.1281,886.4462,77.6984,2.4337,121.5806
14577,22-14b-5,9306.5,33.8749,11.9402,1.0603,943.1293,77.0774,2.3056,124.6791
14578,22-14b-5,9307.0,35.6687,11.9472,0.8966,1115.3246,78.1185,2.4123,127.4117
14579,22-14b-5,9307.5,38.9937,11.9613,0.8519,1173.8467,80.5998,2.3671,131.4832
14580,22-14b-5,9308.0,41.4119,11.9472,0.8203,1219.0662,80.9485,2.2855,133.231
14581,22-14b-5,9308.5,40.8294,11.9402,0.8462,1181.7538,82.1532,2.3314,134.4149
14582,22-14b-5,9309.0,37.3028,11.9472,0.9885,1011.6338,82.738,2.3149,136.7415
14583,22-14b-5,9309.5,33.1717,11.9508,1.1054,904.6499,82.05799999999998,2.3178,138.77200000000002
14584,22-14b-5,9310.0,31.0337,11.9613,1.1162,895.8968,81.6615,2.3204,145.5814
14585,22-14b-5,9310.5,32.4213,11.9543,1.2129,824.4703,80.4964,2.3773,138.4263
14586,22-14b-5,9311.0,33.05,11.9684,1.5568,642.3433,79.9232,2.4214,135.6282
14587,22-14b-5,9311.5,38.1937,11.9825,2.0864,479.2945,80.1372,2.4893,133.6538
14588,22-14b-5,9312.0,41.4411,11.9966,2.4271,412.0143,79.8488,2.5547,132.2064
14589,22-14b-5,9312.5,42.7268,12.0037,2.5143,397.725,79.6262,2.5387,132.7579
14590,22-14b-5,9313.0,40.6059,12.0178,2.5201,396.8096,78.9833,2.4333,129.3386
14591,22-14b-5,9313.5,35.0313,12.0319,2.5766,388.1083,77.4701,2.4957,125.3594
14592,22-14b-5,9314.0,35.622,12.0248,4.5312,220.6921,77.4007,2.7915,118.7389
14593,22-14b-5,9314.5,32.0119,12.0248,8.6262,115.9259,74.2313,2.8606,114.7303
14594,22-14b-5,9315.0,31.7424,12.0248,8.9269,112.021,67.5241,2.8386,107.997
14595,22-14b-5,9315.5,29.2373,12.0389,11.3754,87.90899999999998,65.3666,3.0494,99.8899
14596,22-14b-5,9316.0,28.3133,12.0319,10.0409,99.5927,62.1834,2.8368,93.2179
14597,22-14b-5,9316.5,27.7087,12.0319,6.9093,144.7325,60.3512,2.787,91.4954
14598,22-14b-5,9317.0,26.9026,12.0248,4.8563,205.9181,60.9662,2.6541,93.5669
14599,22-14b-5,9317.5,25.1897,12.0178,4.0235,248.5398,65.2558,2.525,106.0459
14600,22-14b-5,9318.0,24.9882,12.0178,2.1028,475.5564,68.0379,2.4334,110.3902
14601,22-14b-5,9318.5,24.2829,12.0107,1.4791,676.0868,71.66,2.4149,114.1384
14602,22-14b-5,9319.0,24.9882,12.0037,1.2805,780.9449,72.3455,2.4063,114.2679
14603,22-14b-5,9319.5,24.3981,11.9966,1.4446,692.2332,70.8098,2.4355,116.4702
14604,22-14b-5,9320.0,25.2041,11.9931,1.6417,609.1247,70.9275,2.4906,116.6358
14605,22-14b-5,9320.5,25.1034,12.0037,1.6695,598.9818,68.7992,2.5344,115.9744
14606,22-14b-5,9321.0,26.2981,11.9966,1.3707,729.5543,68.5025,2.5316,116.3068
14607,22-14b-5,9321.5,28.6155,11.9931,1.1142,897.5049,68.3677,2.4515,122.5277
14608,22-14b-5,9322.0,34.4595,12.0037,1.0043,995.7184,73.3654,2.4365,125.379
14609,22-14b-5,9322.5,37.7061,11.9966,0.9624,1039.069,75.7424,2.4411,129.6038
14610,22-14b-5,9323.0,37.6053,11.9931,0.9626,1038.8531,78.2538,2.3127,133.313
14611,22-14b-5,9323.5,36.6985,12.0037,0.9998,1000.2,80.0317,2.3641,137.7216
14612,22-14b-5,9324.0,39.4975,12.0319,1.1142,897.5049,78.7549,2.5654,139.8308
14613,22-14b-5,9324.5,45.0392,12.0389,1.2059,829.2562,84.3972,2.4908,141.549
14614,22-14b-5,9325.0,52.6969,12.0248,1.2144,823.4519,85.2237,2.4499,144.4915
14615,22-14b-5,9325.5,52.2852,12.0248,1.2489,800.7046,84.78,2.3343,144.461
14616,22-14b-5,9326.0,52.0026,12.0143,1.2645,790.8264,84.5497,2.394,144.1339
14617,22-14b-5,9326.5,52.4411,12.0672,1.2337,810.5698,83.8402,2.4967,142.8348
14618,22-14b-5,9327.0,55.3348,12.0531,1.1664,857.3389,81.2727,2.5382,139.1146
14619,22-14b-5,9327.5,56.2337,12.046,1.1517,868.2817,81.8132,2.4737,140.3645
14620,22-14b-5,9328.0,49.7764,12.0407,1.1378,878.8891,80.3501,2.4001,136.2835
14621,22-14b-5,9328.5,48.5897,12.046,1.149,870.322,81.2735,2.4804,135.4823
14622,22-14b-5,9329.0,46.4502,12.0601,1.1566,864.6031,80.3694,2.4519,130.2595
14623,22-14b-5,9329.5,51.585,12.0601,1.1835,844.9514,81.008,2.4623,128.9537
14624,22-14b-5,9330.0,53.3075,12.0531,1.1839,844.666,79.5951,2.5003,127.6659
14625,22-14b-5,9330.5,57.7305,12.0601,1.0734,931.6191,78.3356,2.4931,125.9304
14626,22-14b-5,9331.0,55.1631,12.0531,0.9101,1098.7804,77.9426,2.4987,129.0662
14627,22-14b-5,9331.5,53.1268,12.0389,0.7276,1374.3816,79.2703,2.4754,129.7774
14628,22-14b-5,9332.0,44.3802,12.0319,0.6517,1534.4484,80.4198,2.2915,132.9159
14629,22-14b-5,9332.5,39.3524,12.0248,0.5466,1829.4915,80.7929,2.2342,138.8645
14630,22-14b-5,9333.0,33.1363,12.0037,0.5047,1981.375,80.8735,2.2316,140.0207
14631,22-14b-5,9333.5,34.6214,12.0248,0.5038,1984.9148,84.33200000000002,2.2555,142.1611
14632,22-14b-5,9334.0,32.6958,12.0248,0.5307,1884.3037,82.2136,2.2698,143.065
14633,22-14b-5,9334.5,34.4038,12.0178,0.5652,1769.2853,86.3166,2.2787,149.233
14634,22-14b-5,9335.0,32.8046,12.0107,0.5734,1743.9832,81.8203,2.2871,147.4161
14635,22-14b-5,9335.5,32.3945,12.0107,0.5742,1741.5536,81.083,2.3195,143.9502
14636,22-14b-5,9336.0,31.8442,12.0037,0.5758,1736.7141,79.322,2.3756,141.9266
14637,22-14b-5,9336.5,32.5598,12.0319,0.5719,1748.5574,81.4186,2.3724,140.5486
14638,22-14b-5,9337.0,33.7186,12.0389,0.5951,1680.3899,81.5647,2.3040000000000003,140.5374
14639,22-14b-5,9337.5,33.204,12.0248,0.5975,1673.6401,81.8993,2.3082,141.4955
14640,22-14b-5,9338.0,34.038000000000004,12.0178,0.5917,1690.0455,81.7037,2.3556,143.4744
14641,22-14b-5,9338.5,38.8763,12.0248,0.7170000000000001,1394.7001,81.3432,2.3177,145.7517
14642,22-14b-5,9339.0,43.3777,12.0248,0.8289,1206.4182,81.2388,2.3277,140.2372
14643,22-14b-5,9339.5,45.945,12.0248,0.8976,1114.082,80.6694,2.406,139.0741
14644,22-14b-5,9340.0,47.5571,12.0389,0.9807,1019.6798,78.7945,2.4017,133.5454
14645,22-14b-5,9340.5,43.8914,12.0319,1.1245,889.2841,76.8982,2.4268,128.5533
14646,22-14b-5,9341.0,39.9542,12.0248,1.2515,799.0411,75.075,2.5042,121.6625
14647,22-14b-5,9341.5,34.4883,12.0248,1.3721,728.8099,71.9509,2.5435,110.1684
14648,22-14b-5,9342.0,31.9209,12.0248,1.5698,637.0238,68.2273,2.5131,107.2807
14649,22-14b-5,9342.5,32.7559,12.0248,1.5564,642.5084,68.6255,2.5561,107.8362
14650,22-14b-5,9343.0,32.4056,12.0248,1.1555,865.4262,70.97399999999998,2.4765,110.888
14651,22-14b-5,9343.5,35.7218,12.0248,0.9325,1072.3861,71.936,2.3544,115.4619
14652,22-14b-5,9344.0,36.5776,12.0319,0.8629,1158.8828,73.9151,2.3151,122.705
14653,22-14b-5,9344.5,39.0958,12.0319,0.7572,1320.655,80.4341,2.3211,124.6358
14654,22-14b-5,9345.0,38.6679,12.0248,0.7106,1407.2615,81.4991,2.3489,128.1155
14655,22-14b-5,9345.5,37.9191,12.0319,0.7253,1378.7397,78.9858,2.4104,130.1269
14656,22-14b-5,9346.0,33.822,12.0389,0.7328,1364.6288,78.9667,2.3669,128.458
14657,22-14b-5,9346.5,34.166,12.0319,0.7417,1348.254,79.1681,2.3080000000000003,137.7231
14658,22-14b-5,9347.0,34.059,12.0248,0.7606,1314.7516,79.7214,2.3076,137.9834
14659,22-14b-5,9347.5,34.5872,12.0354,0.7647,1307.7024,79.6655,2.315,138.2978
14660,22-14b-5,9348.0,32.3365,12.0354,0.7573,1320.4806,81.1291,2.3061,139.6191
14661,22-14b-5,9348.5,32.6574,12.0389,0.7585,1318.3916,79.9804,2.3292,142.2465
14662,22-14b-5,9349.0,32.6459,12.046,0.8368,1195.0287,79.6419,2.3703,144.2889
14663,22-14b-5,9349.5,36.7185,12.046,0.9851,1015.1254,80.0435,2.3689,143.2118
14664,22-14b-5,9350.0,44.7796,12.0601,1.1412,876.2706,80.1147,2.4612,138.8621
14665,22-14b-5,9350.5,52.8483,12.0566,1.1666,857.1918,81.54,2.5699,138.8691
14666,22-14b-5,9351.0,53.5706,12.046,1.0395,962.001,82.5584,2.3909,135.8934
14667,22-14b-5,9351.5,47.3545,12.0389,0.9668,1034.3401,81.978,2.3081,133.3402
14668,22-14b-5,9352.0,46.0253,12.0531,1.0121,988.0447,81.8488,2.3807,130.8949
14669,22-14b-5,9352.5,48.4109,12.046,1.1653,858.1481,81.9315,2.5736,130.5002
14670,22-14b-5,9353.0,54.1983,12.0531,0.918,1089.3246,81.8849,2.475,130.3943
14671,22-14b-5,9353.5,52.1658,12.0531,0.7686,1301.0669,81.7917,2.3865,130.161
14672,22-14b-5,9354.0,50.1011,12.0566,0.7116,1405.2838,83.7682,2.3638,129.9937
14673,22-14b-5,9354.5,41.9558,12.046,0.7059,1416.6312,82.4009,2.2976,131.1732
14674,22-14b-5,9355.0,37.161,12.0531,0.6944,1440.0922,84.8813,2.3596,132.2238
14675,22-14b-5,9355.5,32.6681,12.0601,0.6951,1438.6418,84.93,2.3787,132.3174
14676,22-14b-5,9356.0,35.4274,12.0672,0.6995,1429.5925,83.7826,2.3753,136.1421
14677,22-14b-5,9356.5,36.2848,12.0989,0.7081,1412.2299,82.7562,2.344,140.3704
14678,22-14b-5,9357.0,39.9959,12.1024,0.746,1340.4825,80.6146,2.3047,139.7303
14679,22-14b-5,9357.5,38.8443,12.1166,0.8248,1212.4152,81.0471,2.4576,138.0232
14680,22-14b-5,9358.0,42.4608,12.1201,0.8683,1151.6757,80.9205,2.6053,131.6729
14681,22-14b-5,9358.5,38.7697,12.1201,0.7513,1331.0262,80.6748,2.3758,126.3366
14682,22-14b-5,9359.0,37.6749,12.1095,0.6911,1446.9686,79.6057,2.3361,126.9725
14683,22-14b-5,9359.5,33.6297,12.0742,0.6516,1534.6838,79.2783,2.3336,128.5887
14684,22-14b-5,9360.0,32.9866,12.0389,0.628,1592.3567,80.0619,2.3383,129.4948
14685,22-14b-5,9360.5,34.0564,12.0389,0.6219,1607.9755,81.4992,2.382,136.7927
14686,22-14b-5,9361.0,34.7854,12.0178,0.6231,1604.8789,81.631,2.3391,131.2023
14687,22-14b-5,9361.5,37.1432,12.0248,0.6045,1654.2598,81.821,2.295,132.5289
14688,22-14b-5,9362.0,36.7694,12.0248,0.5834,1714.0898,82.0468,2.3074,133.9113
14689,22-14b-5,9362.5,40.1663,12.0107,0.5809,1721.4667,83.7035,2.3645,135.1524
14690,22-14b-5,9363.0,41.9411,12.0178,0.5792,1726.5193,84.2002,2.3421,133.8337
14691,22-14b-5,9363.5,40.4108,12.0143,0.5779,1730.4032,83.2384,2.3153,138.9705
14692,22-14b-5,9364.0,35.9557,12.0037,0.5817,1719.0991,82.785,2.3119,139.1709
14693,22-14b-5,9364.5,33.1344,11.9825,0.5892,1697.2166,83.0751,2.286,138.9487
14694,22-14b-5,9365.0,33.006,11.9825,0.6048,1653.4392,83.419,2.2904,139.0355
14695,22-14b-5,9365.5,34.6214,11.9613,0.6213,1609.5284,83.4263,2.28,139.8967
14696,22-14b-5,9366.0,34.7888,11.9684,0.6273,1594.1335,83.3044,2.2689,140.3899
14697,22-14b-5,9366.5,35.9889,11.9613,0.6246,1601.0247,84.0318,2.2856,141.0558
14698,22-14b-5,9367.0,35.0039,11.9508,0.6333,1579.0305,83.5796,2.2982,142.1936
14699,22-14b-5,9367.5,34.1682,11.9613,0.6507,1536.8065,81.3331,2.2926,135.6497
14700,22-14b-5,9368.0,35.7493,11.9472,0.685,1459.854,80.3492,2.3128,131.6419
14701,22-14b-5,9368.5,40.0567,11.9508,0.7604,1315.0973,79.6832,2.3846,130.3777
14702,22-14b-5,9369.0,48.4163,11.9896,1.001,999.001,78.3354,2.5418,128.7249
14703,22-14b-5,9369.5,53.3371,12.0531,1.3527,739.2622,76.5105,2.5743,127.2288
14704,22-14b-5,9370.0,55.0203,12.0954,1.5885,629.5247,74.9843,2.4835,125.8549
14705,22-14b-5,9370.5,51.1847,12.046,1.7591,568.4725,74.7141,2.499,129.3188
14706,22-14b-5,9371.0,48.9357,12.0531,1.3593,735.6728,74.1102,2.4224,131.702
14707,22-14b-5,9371.5,45.9385,12.0354,0.8834,1131.99,78.6752,2.3494,134.1798
14708,22-14b-5,9372.0,43.427,11.9331,0.6914,1446.3408,82.4633,2.2798,137.3043
14709,22-14b-5,9372.5,38.2095,11.9402,0.6318,1582.7794,83.4889,2.2919,138.1418
14710,22-14b-5,9373.0,36.7137,11.9261,0.6185,1616.8149,82.1941,2.2926,138.0786
14711,22-14b-5,9373.5,37.7021,11.9543,0.636,1572.3271,82.5827,2.3312,140.1488
14712,22-14b-5,9374.0,38.5363,11.9719,0.6891,1451.1681,82.9482,2.3485,137.6346
14713,22-14b-5,9374.5,37.5949,11.9719,0.735,1360.5442,82.7698,2.31,139.3348
14714,22-14b-5,9375.0,37.7832,11.9613,0.7312,1367.6149,82.6508,2.3187,138.6565
14715,22-14b-5,9375.5,36.8419,11.9508,0.7155,1397.624,82.4245,2.3262,136.4293
14716,22-14b-5,9376.0,37.5921,11.9613,0.7432,1345.5328,81.48100000000002,2.3298,135.31799999999998
14717,22-14b-5,9376.5,38.234,11.9754,0.8122,1231.2239,81.0204,2.3635,148.44299999999996
14718,22-14b-5,9377.0,41.9566,12.0319,0.9417,1061.9093,79.423,2.5198,145.3907
14719,22-14b-5,9377.5,50.1019,12.0813,1.1305,884.5644,77.8785,2.5664,140.8188
14720,22-14b-5,9378.0,54.5233,12.1024,1.1548,865.9507,77.468,2.56,138.4839
14721,22-14b-5,9378.5,54.3093,12.1095,0.9722,1028.595,77.3359,2.4937,138.2552
14722,22-14b-5,9379.0,46.9441,12.0954,0.7402,1350.9862,80.0027,2.2925,140.4539
14723,22-14b-5,9379.5,41.4782,12.0672,0.7057,1417.0327,81.1671,2.2613,144.4268
14724,22-14b-5,9380.0,44.5805,12.0883,0.7419,1347.8905,81.5788,2.3675,137.8495
14725,22-14b-5,9380.5,51.6242,12.1377,0.8257,1211.0936,82.5792,2.5688,137.1
14726,22-14b-5,9381.0,62.0824,12.1095,1.0019,998.1036,82.4603,2.5503,134.8902
14727,22-14b-5,9381.5,64.7956,12.0954,0.9835,1016.7768,82.536,2.451,134.717
14728,22-14b-5,9382.0,55.9862,12.0531,0.8173,1223.5409,78.6632,2.3088,136.4407
14729,22-14b-5,9382.5,43.2774,12.0107,0.7389,1353.3629999999996,79.645,2.2617,136.3087
14730,22-14b-5,9383.0,34.1676,12.0248,0.6585,1518.6029,80.2441,2.2823,136.4694
14731,22-14b-5,9383.5,33.7397,12.0248,0.6022,1660.578,79.2776,2.3084,134.2594
14732,22-14b-5,9384.0,32.8628,12.0531,0.6009,1664.1704,77.6468,2.3363,129.3294
14733,22-14b-5,9384.5,31.5767,12.1024,0.7318,1366.4935,72.4696,2.4794,123.5967
14734,22-14b-5,9385.0,32.5615,12.1024,0.9379,1066.2118,66.9538,2.6264,113.2253
14735,22-14b-5,9385.5,32.0267,12.0813,1.2018,832.0852,61.0935,2.6516,106.5531
14736,22-14b-5,9386.0,32.7561,12.0954,1.6038,623.5191,60.0628,2.6241,96.1057
14737,22-14b-5,9386.5,31.5771,12.0742,1.9978,500.5506,56.9423,2.6146,97.7434
14738,22-14b-5,9387.0,32.1137,12.0672,1.9432,514.6151,58.863,2.6339,96.1078
14739,22-14b-5,9387.5,33.5278,12.0883,1.6451,607.8658,57.5773,2.6268,94.6371
14740,22-14b-5,9388.0,35.5405,12.0989,1.3988,714.8985,59.3978,2.5989,93.5643
14741,22-14b-5,9388.5,37.8089,12.0777,1.2874,776.7593,61.7111,2.5331,96.4333
14742,22-14b-5,9389.0,38.7482,12.0143,1.0547,948.1369,64.2972,2.4842,103.323
14743,22-14b-5,9389.5,38.236,11.9896,0.8367,1195.1715,69.8934,2.3257,111.8108
14744,22-14b-5,9390.0,37.2774,11.9543,0.7493,1334.579,72.1094,2.2998,117.9133
14745,22-14b-5,9390.5,34.0875,11.9543,0.7086,1411.2334,75.2264,2.3461,121.1867
14746,22-14b-5,9391.0,33.7439,11.9754,0.6484,1542.2578,78.757,2.3443,121.6456
14747,22-14b-5,9391.5,32.5393,11.9684,0.6052,1652.3463,78.3081,2.3237,122.6823
14748,22-14b-5,9392.0,32.8608,11.9754,0.5952,1680.1075,76.3649,2.3195,123.3609
14749,22-14b-5,9392.5,30.9681,11.9402,0.6018,1661.6815,76.8843,2.2991,123.652
14750,22-14b-5,9393.0,32.1666,11.912,0.6039,1655.9032,77.566,2.3063,123.2704
14751,22-14b-5,9393.5,32.7513,11.912,0.6273,1594.1335,77.6409,2.3474,122.1553
14752,22-14b-5,9394.0,34.1619,11.9261,0.6783,1474.2739,78.2915,2.3729,122.2179
14753,22-14b-5,9394.5,35.1028,11.9684,0.7153,1398.0148,78.2607,2.3435,127.0434
14754,22-14b-5,9395.0,35.6971,11.9896,0.7184,1391.9822,79.15100000000002,2.3411,128.6028
14755,22-14b-5,9395.5,36.63,12.0037,0.6724,1487.21,80.7711,2.2521,129.8174
14756,22-14b-5,9396.0,35.5602,11.9825,0.6297,1588.0577,80.0952,2.2553,131.6507
14757,22-14b-5,9396.5,37.6777,11.9402,0.627,1594.8964,80.2741,2.3028,132.3238
14758,22-14b-5,9397.0,41.682,11.9613,0.6865,1456.6642,79.5915,2.4019,129.0464
14759,22-14b-5,9397.5,46.3824,12.0883,0.8315,1202.6459,78.0275,2.5022,129.0177
14760,22-14b-5,9398.0,51.0154,12.1307,0.9974,1002.6068,77.973,2.5138,129.2125
14761,22-14b-5,9398.5,50.7541,12.1307,1.1874,842.1762,77.8102,2.4936,130.9134
14762,22-14b-5,9399.0,50.791,12.1095,1.2141,823.6554,79.6078,2.3739,133.4002
14763,22-14b-5,9399.5,45.0477,11.9719,1.1312,884.0169999999998,80.2401,2.251,136.9457
14764,22-14b-5,9400.0,40.3402,11.9543,0.8677,1152.472,79.3804,2.3041,138.6281
14765,22-14b-5,9400.5,34.4262,11.9684,0.7015,1425.5167,81.7072,2.339,142.0726
14766,22-14b-5,9401.0,32.9902,11.9754,0.6585,1518.6029,82.8316,2.3182,144.1095
14767,22-14b-5,9401.5,33.2901,12.0107,0.6961,1436.5752,81.7534,2.332,145.3861
14768,22-14b-5,9402.0,35.7746,12.0107,0.6924,1444.2520000000004,78.5231,2.3481,144.612
14769,22-14b-5,9402.5,38.7755,12.0248,0.7918,1262.9452,78.1199,2.361,142.4095
14770,22-14b-5,9403.0,42.4126,12.0107,0.916,1091.703,77.7465,2.3661,140.1383
14771,22-14b-5,9403.5,45.3838,12.0248,1.0466,955.4749,78.9154,2.4075,137.4091
14772,22-14b-5,9404.0,43.9905,12.0354,1.1144,897.3438,78.3973,2.4216,136.0828
14773,22-14b-5,9404.5,42.8401,12.1095,1.0248,975.8002,78.2357,2.391,135.114
14774,22-14b-5,9405.0,39.096,12.1095,0.9087,1100.4733,78.262,2.3814,136.234
14775,22-14b-5,9405.5,38.5369,12.1095,0.8212,1217.7301,78.4879,2.3302,136.1549
14776,22-14b-5,9406.0,36.3934,12.1095,0.8009999999999999,1248.4395,78.1982,2.357,132.7325
14777,22-14b-5,9406.5,36.9002,12.0531,0.7758,1288.9921,76.6619,2.3209,123.8519
14778,22-14b-5,9407.0,37.6737,12.0107,0.8138,1228.8032,72.1193,2.3906,120.6431
14779,22-14b-5,9407.5,35.405,12.0037,1.0225,977.9951,70.9895,2.6279,116.6472
14780,22-14b-5,9408.0,33.7419,11.9896,1.3791,725.1106,64.3455,2.7019,108.9096
14781,22-14b-5,9408.5,31.5778,11.9719,1.7813,561.3878,56.8489,2.7274,102.4022
14782,22-14b-5,9409.0,32.5604,12.0389,1.8499,540.5698,55.5301,2.6842,97.9281
14783,22-14b-5,9409.5,32.2388,12.0319,1.7798,561.8608,58.7603,2.5868,99.6695
14784,22-14b-5,9410.0,33.2016,12.0248,1.5081,663.086,69.5669,2.4669,109.8272
14785,22-14b-5,9410.5,35.7491,12.0037,1.1164,895.7363,70.3879,2.4369,112.3071
14786,22-14b-5,9411.0,38.9644,11.9966,0.9335,1071.2373,72.7321,2.3778,116.1119
14787,22-14b-5,9411.5,39.8442,11.9754,0.7838,1275.8357,74.8615,2.3773,119.5681
14788,22-14b-5,9412.0,39.2813,11.9825,0.6934,1442.1689,76.3234,2.3972,121.7919
